Latitude	Longitude	GUID	lastModified	Family	InstitutionCode	InfraspecificEpithet	Remarks	Collector	Kingdom	Locality	Genus	InfraspecificRank	BasisOfRecord	Phylum	MinimumElevationInMeters	SpecificEpithet	Class	ScientificName	Country	EarliestDateCollected	NomenclaturalCode	CatalogNumber	AuthorYearOfScientificName	StateProvince	Order	Continent	CollectionCode
37.40400	34.55800	c4efc8a8-ed0c-4c43-be8c-561f827ed9dc	Thu Sep 18 14:04:50 CEST 2008	Polygonaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Polygonum		PreservedSpecimen	Magnoliophyta	2650	arenastrum		Polygonum arenastrum Bor.	TR	1999-08-01 00:00:00.0	ICBN	1085	Bor.	Nigde	Polygonales	Asia	B
37.40400	34.55800	d13fbbd5-f3dd-490f-8172-f89c2c78546d	Thu Sep 18 14:04:50 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Herniaria		PreservedSpecimen	Magnoliophyta	2650	glabra		Herniaria glabra L.	TR	1999-08-01 00:00:00.0	ICBN	1086	L.	Nigde	Caryophyllales	Asia	B
37.40400	34.55800	df689928-314a-4de4-a1f9-61436affac21	Thu Sep 18 14:04:50 CEST 2008	Asteraceae	BGBM	extrarosularis		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Centaurea	Subspecies	PreservedSpecimen	Magnoliophyta	2650	pichleri		Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz	TR	1999-08-01 00:00:00.0	ICBN	1087	(Hayek & Siehe) Wagenitz	Nigde	Asterales	Asia	B
37.40400	34.55800	01a56468-cebf-4e37-a146-12bb024f9bce	Thu Sep 18 14:04:50 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Silene		PreservedSpecimen	Magnoliophyta	2650	fenzlii		Silene fenzlii Boiss. & Bal.	TR	1999-08-01 00:00:00.0	ICBN	1088	Boiss. & Bal.	Nigde	Caryophyllales	Asia	B
37.40400	34.55800	8850537f-9ded-45dc-b646-faf239c0aafb	Thu Sep 18 14:04:50 CEST 2008	Rosaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Potentilla		PreservedSpecimen	Magnoliophyta	2650	meyeri		Potentilla meyeri Boiss.	TR	1999-08-01 00:00:00.0	ICBN	1089	Boiss.	Nigde	Rosales	Asia	B
37.07000	28.80000	f2df835b-c6c1-4a39-8072-50c26e587a86	Thu Sep 18 14:04:50 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 2180m	Alyssum		PreservedSpecimen	Magnoliophyta	2180	masmenaeum		Alyssum masmenaeum Boiss.	TR	1999-06-21 00:00:00.0	ICBN	109	Boiss.	Mugla	Capparales	Asia	B
37.40400	34.55800	58a02aff-285f-4de7-a61a-cf9aaa1791fe	Thu Sep 18 14:04:50 CEST 2008	Asteraceae	BGBM	plicatum		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Helichrysum	Subspecies	PreservedSpecimen	Magnoliophyta	2650	plicatum		Helichrysum plicatum subsp. plicatum	TR	1999-08-01 00:00:00.0	ICBN	1090		Nigde	Asterales	Asia	B
37.40400	34.55800	6912d2bb-8cc6-427c-88b4-fe4f540d95c2	Thu Sep 18 14:04:50 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Marrubium		PreservedSpecimen	Magnoliophyta	2650	heterodon		Marrubium heterodon (Benth.) Boiss. & Balansa	TR	1999-08-01 00:00:00.0	ICBN	1091	(Benth.) Boiss. & Balansa	Nigde	Lamiales	Asia	B
37.40400	34.55800	2b3f7a41-2242-4e10-913c-334f462efced	Thu Sep 18 14:04:50 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Leontodon	Variety	PreservedSpecimen	Magnoliophyta	2650	oxylepis		Leontodon oxylepis var. oxylepis	TR	1999-08-01 00:00:00.0	ICBN	1092		Nigde	Asterales	Asia	B
37.40400	34.55800	8cb3068e-4139-4352-8729-c005a1ecc277	Thu Sep 18 14:04:50 CEST 2008	Ranunculaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Ranunculus	Variety	PreservedSpecimen	Magnoliophyta	2650	demissus		Ranunculus demissus var. major Boiss.	TR	1999-08-01 00:00:00.0	ICBN	1093	Boiss.	Nigde	Ranunculales	Asia	B
37.40400	34.55800	8f7e2ade-89db-4f7d-9807-8cb0606bedde	Thu Sep 18 14:04:51 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Tragopogon		PreservedSpecimen	Magnoliophyta	2650	olympicus		Tragopogon olympicus Boiss.	TR	1999-08-01 00:00:00.0	ICBN	1094	Boiss.	Nigde	Asterales	Asia	B
37.40400	34.55800	3a3627f2-5dc1-44cf-8664-fdf780d88ff5	Thu Sep 18 14:04:51 CEST 2008	Rubiaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Cruciata		PreservedSpecimen	Magnoliophyta	2650	taurica		Cruciata taurica (Pall. ex Willd.) Ehrend.	TR	1999-08-01 00:00:00.0	ICBN	1095	(Pall. ex Willd.) Ehrend.	Nigde	Rubiales	Asia	B
37.40400	34.55800	0bb14422-3adf-4a57-9ca4-06ff0477f75c	Thu Sep 18 14:04:51 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Dactylis		PreservedSpecimen	Magnoliophyta	2650	spec.		Dactylis spec.	TR	1999-08-01 00:00:00.0	ICBN	1096		Nigde	Cyperales	Asia	B
37.40400	34.55800	7b99c59d-2dba-4fd5-ada9-b3dc39349958	Thu Sep 18 14:04:51 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Senecio		PreservedSpecimen	Magnoliophyta	2650	vernalis		Senecio vernalis Waldst. & Kit.	TR	1999-08-01 00:00:00.0	ICBN	1097	Waldst. & Kit.	Nigde	Asterales	Asia	B
37.40400	34.55800	2acc65da-9be8-4659-a042-86365e9b4875	Thu Sep 18 14:04:51 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Arenaria		PreservedSpecimen	Magnoliophyta	2650	acerosa		Arenaria acerosa Boiss.	TR	1999-08-01 00:00:00.0	ICBN	1098	Boiss.	Nigde	Caryophyllales	Asia	B
37.40400	34.55800	dd248eba-292a-4d8a-9f3e-98388cd10c9a	Thu Sep 18 14:04:51 CEST 2008	unbekannt	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 1650m	noch unbestimmt !!!		PreservedSpecimen		1650			noch unbestimmt !!!	TR	1999-08-01 00:00:00.0	ICBN	1099		Nigde		Asia	B
37.04000	28.76500	adf953eb-a530-4625-a7a5-1e86b34f78e8	Thu Sep 18 14:04:51 CEST 2008	unbekannt	BGBM			Markus Döring	Plantae	Sandras Dagi, road Agla - Serce Gedigi, above (=N) Yayla Köyü Agla. N 37°01´86´´ O 28°45´54´´, 950m	noch unbestimmt !!!		PreservedSpecimen		950			noch unbestimmt !!!	TR	1999-06-19 00:00:00.0	ICBN	11		Mugla		Asia	B
37.40400	34.55800	a576ef39-451a-443e-b129-d4f1253422d9	Thu Sep 18 14:04:51 CEST 2008	Asteraceae	BGBM	canescens		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 1650m	Achillea	Subspecies	PreservedSpecimen	Magnoliophyta	1650	kotschyi		Achillea kotschyi subsp. canescens Bässler	TR	1999-08-01 00:00:00.0	ICBN	1100	Bässler	Nigde	Asterales	Asia	B
37.40400	34.55800	cbd48438-f1cb-4088-bb66-fdfe8e0963f9	Thu Sep 18 14:04:51 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Alyssum	Variety	PreservedSpecimen	Magnoliophyta	2650	simplex		Alyssum simplex var. minus	TR	1999-08-01 00:00:00.0	ICBN	1101		Nigde	Capparales	Asia	B
37.40400	34.55800	3e8fa4bc-d00c-4ee7-af2e-dcf2afd286e7	Thu Sep 18 14:04:51 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 1650m	Alyssum		PreservedSpecimen	Magnoliophyta	1650	aurantiacum		Alyssum aurantiacum Boiss.	TR	1999-08-01 00:00:00.0	ICBN	1102	Boiss.	Nigde	Capparales	Asia	B
37.40400	34.55800	82b158b2-3610-42a9-b35f-1876e72a9481	Thu Sep 18 14:04:51 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Dianthus	Variety	PreservedSpecimen	Magnoliophyta	2650	zonatus		Dianthus zonatus var. zonatus	TR	1999-08-01 00:00:00.0	ICBN	1103		Nigde	Caryophyllales	Asia	B
37.40400	34.55800	47c8f747-bea4-4bd0-8ca5-f99875ac1969	Thu Sep 18 14:04:51 CEST 2008	Brassicaceae	BGBM	heterocoma		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Draba	Variety	PreservedSpecimen	Magnoliophyta	2650	bruniifolia		Draba bruniifolia var. nana (Stapf) Schulz	TR	1999-08-01 00:00:00.0	ICBN	1104	(Stapf) Schulz	Nigde	Capparales	Asia	B
37.40400	34.55800	7d85d7e8-62ef-4b21-b614-da236a3ab7c2	Thu Sep 18 14:04:51 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Asphodeline		PreservedSpecimen	Magnoliophyta	2650	taurica		Asphodeline taurica (Pall.) Kunth	TR	1999-08-01 00:00:00.0	ICBN	1105	(Pall.) Kunth	Nigde	Liliales	Asia	B
37.40400	34.55800	23fa61af-9b2c-4a20-bf12-82d61b4293b5	Thu Sep 18 14:04:51 CEST 2008	Brassicaceae	BGBM	flexibile		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Alyssum	Subspecies	PreservedSpecimen	Magnoliophyta	2650	condensatum		Alyssum condensatum subsp. flexibile (Nyár.) Dudley	TR	1999-08-01 00:00:00.0	ICBN	1106	(Nyár.) Dudley	Nigde	Capparales	Asia	B
37.40400	34.55800	ad93a5ba-9963-472e-93a9-d00bb7857e4d	Thu Sep 18 14:04:51 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Festuca	Variety	PreservedSpecimen	Magnoliophyta	2650	pinifolia		Festuca pinifolia var. pinifolia	TR	1999-08-01 00:00:00.0	ICBN	1107		Nigde	Cyperales	Asia	B
37.40400	34.55800	b5c0828d-2b1b-40ea-8963-f284b08d1d95	Thu Sep 18 14:04:51 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Gypsophila		PreservedSpecimen	Magnoliophyta	2650	curvifolia		Gypsophila curvifolia Fenzl	TR	1999-08-01 00:00:00.0	ICBN	1108	Fenzl	Nigde	Caryophyllales	Asia	B
37.40400	34.55800	231cd72a-dd51-4338-904a-3dbe89d8cc1a	Thu Sep 18 14:04:51 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Teucrium	Variety	PreservedSpecimen	Magnoliophyta	2650	montanum		Teucrium montanum var. parnassicum Celak	TR	1999-08-01 00:00:00.0	ICBN	1109	Celak	Nigde	Lamiales	Asia	B
37.07000	28.80000	13474f6c-b865-4dd8-ab6d-f4da6963d8b9	Thu Sep 18 14:04:51 CEST 2008	Boraginaceae	BGBM	cariense		Markus Döring	Plantae	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m	Cynoglossum	Variety	PreservedSpecimen	Magnoliophyta	1950	lithospermifolium		Cynoglossum lithospermifolium var. cariense	TR	1999-06-21 00:00:00.0	ICBN	110a		Mugla	Lamiales	Asia	B
37.07000	28.80000	6fe33a02-c364-4a64-9b58-98cd54465513	Thu Sep 18 14:04:51 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, Ciçekbaba Tepesi, 2150m	Cerastium		PreservedSpecimen	Magnoliophyta	2150	macranthum		Cerastium macranthum Boiss.	TR	1999-06-21 00:00:00.0	ICBN	110b	Boiss.	Mugla	Caryophyllales	Asia	B
37.07000	28.80000	8fa2b9ab-50de-410d-8954-43811c54a00e	Thu Sep 18 14:04:51 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, Ciçekbaba Tepesi, 2150m	Hesperis		PreservedSpecimen	Magnoliophyta	2150	kotschyi		Hesperis kotschyi Boiss.	TR	1999-06-21 00:00:00.0	ICBN	111	Boiss.	Mugla	Capparales	Asia	B
37.40400	34.55800	77a9c6c4-d1bc-460f-b8bf-e9258eb9a875	Thu Sep 18 14:04:51 CEST 2008	Brassicaceae	BGBM	cyclocarpa		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Aurinia	Subspecies	PreservedSpecimen	Magnoliophyta	2700	rupestris		Aurinia rupestris subsp. cyclocarpa	TR	1999-08-01 00:00:00.0	ICBN	1110		Nigde	Capparales	Asia	B
37.40400	34.55800	3f29c72c-14d9-4101-8bf5-48881bde9c6d	Thu Sep 18 14:04:51 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Nepeta		PreservedSpecimen	Magnoliophyta	2700	betonicifolia		Nepeta betonicifolia C.A.Mey.	TR	1999-08-01 00:00:00.0	ICBN	1111	C.A.Mey.	Nigde	Lamiales	Asia	B
37.40400	34.55800	724fa171-95f6-42dc-bc18-0d576bf6ae7d	Thu Sep 18 14:04:51 CEST 2008	Ranunculaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Ranunculus	Variety	PreservedSpecimen	Magnoliophyta	2700	demissus		Ranunculus demissus var. major Boiss.	TR	1999-08-01 00:00:00.0	ICBN	1112	Boiss.	Nigde	Ranunculales	Asia	B
37.40400	34.55800	c133c40e-88b6-4798-ba88-fd3c71ad5120	Thu Sep 18 14:04:51 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Poa		PreservedSpecimen	Magnoliophyta	2700	psychrophila		Poa psychrophila Boiss. & Heldr.	TR	1999-08-01 00:00:00.0	ICBN	1113	Boiss. & Heldr.	Nigde	Cyperales	Asia	B
37.40400	34.55800	3b1d292a-5011-4986-a845-37e4a880b2db	Thu Sep 18 14:04:51 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Phleum		PreservedSpecimen	Magnoliophyta	2700	alpinum		Phleum alpinum L.	TR	1999-08-01 00:00:00.0	ICBN	1114	L.	Nigde	Cyperales	Asia	B
37.40400	34.55800	640dfa79-a929-4952-967a-738722878253	Thu Sep 18 14:04:52 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Poa		PreservedSpecimen	Magnoliophyta	2700	nemoralis		Poa nemoralis L.	TR	1999-08-01 00:00:00.0	ICBN	1115	L.	Nigde	Cyperales	Asia	B
37.40400	34.55800	af46a486-b345-44fe-96c9-7b5cb1e196e6	Thu Sep 18 14:04:52 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Sesleria		PreservedSpecimen	Magnoliophyta	2700	phleoides		Sesleria phleoides Steven ex R.Roem. & Schultes	TR	1999-08-01 00:00:00.0	ICBN	1116	Steven ex R.Roem. & Schultes	Nigde	Cyperales	Asia	B
37.40400	34.55800	c77883c0-1aa7-4709-af82-b7887f6f40f3	Thu Sep 18 14:04:52 CEST 2008	unbekannt	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	noch unbestimmt !!!		PreservedSpecimen		2700			noch unbestimmt !!!	TR	1999-08-01 00:00:00.0	ICBN	1117		Nigde		Asia	B
37.40400	34.55800	e78f4aa1-c6ee-4cd3-8c6b-51bed6d00b7e	Thu Sep 18 14:04:52 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Taraxacum		PreservedSpecimen	Magnoliophyta	2700	sintenisii		Taraxacum sintenisii Dahlst.	TR	1999-08-01 00:00:00.0	ICBN	1118	Dahlst.	Nigde	Asterales	Asia	B
37.40400	34.55800	d439adee-f354-442c-b89b-6a3abdcdf709	Thu Sep 18 14:04:52 CEST 2008	Polygonaceae	BGBM	carnea		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Persicaria	Subspecies	PreservedSpecimen	Magnoliophyta	2700	bistorta		Persicaria bistorta subsp. carnea (C. Koch) Greuter & Burdet	TR	1999-08-01 00:00:00.0	ICBN	1119	(C. Koch) Greuter & Burdet	Nigde	Polygonales	Asia	B
37.07000	28.80000	c47cf248-c7d6-4b46-bfac-dde24274c279	Thu Sep 18 14:04:52 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, Ciçekbaba Tepesi, 2150m	Ornithogalum		PreservedSpecimen	Magnoliophyta	2150	orthophyllum		Ornithogalum orthophyllum Ten.	TR	1999-06-21 00:00:00.0	ICBN	112	Ten.	Mugla	Liliales	Asia	B
37.40400	34.55800	ae59c501-d51c-4545-aceb-b703f2596c74	Thu Sep 18 14:04:52 CEST 2008	Rubiaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Galium		PreservedSpecimen	Magnoliophyta	2700	cilicicum		Galium cilicicum Boiss.	TR	1999-08-01 00:00:00.0	ICBN	1120	Boiss.	Nigde	Rubiales	Asia	B
37.40400	34.55800	25fb40ed-ac01-435c-bff2-a63095010438	Thu Sep 18 14:04:52 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Poa		PreservedSpecimen	Magnoliophyta	2700	bulbosa agg.		Poa bulbosa agg. L.	TR	1999-08-01 00:00:00.0	ICBN	1121	L.	Nigde	Cyperales	Asia	B
37.40400	34.55800	3efda180-8bcd-458b-bc16-8cc5b9698a7a	Thu Sep 18 14:04:52 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Arenaria		PreservedSpecimen	Magnoliophyta	2700	balansae		Arenaria balansae Boiss.	TR	1999-08-01 00:00:00.0	ICBN	1122	Boiss.	Nigde	Caryophyllales	Asia	B
37.40400	34.55800	ef8a8888-67a4-4ef6-8553-48cf55cde1dc	Thu Sep 18 14:04:52 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Silene		PreservedSpecimen	Magnoliophyta	2700	olympica		Silene olympica Boiss.	TR	1999-08-01 00:00:00.0	ICBN	1123	Boiss.	Nigde	Caryophyllales	Asia	B
37.40400	34.55800	2691b77e-dc7b-4f31-8991-80583820d184	Thu Sep 18 14:04:52 CEST 2008	Apiaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Heracleum		PreservedSpecimen	Magnoliophyta	2700	humile		Heracleum humile Sm.	TR	1999-08-01 00:00:00.0	ICBN	1124	Sm.	Nigde	Apiales	Asia	B
37.40400	34.55800	0b7b6925-b0bc-4960-85eb-e322b316b6ba	Thu Sep 18 14:04:52 CEST 2008	Fabaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2660m	Trifolium	Variety	PreservedSpecimen	Magnoliophyta	2660	repens		Trifolium repens var. repens	TR	1999-08-01 00:00:00.0	ICBN	1125a		Nigde	Fabales	Asia	B
37.40400	34.55800	30c45145-309d-4724-ad7a-6ad7341233e2	Thu Sep 18 14:04:52 CEST 2008	Fabaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2660m	Trifolium		PreservedSpecimen	Magnoliophyta	2660	spadiceum		Trifolium spadiceum L.	TR	1999-08-01 00:00:00.0	ICBN	1125b	L.	Nigde	Fabales	Asia	B
37.40400	34.55800	be0b6b7d-50ee-4881-9e61-2fa8d6efe9f3	Thu Sep 18 14:04:52 CEST 2008	Polygonaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Oxyria		PreservedSpecimen	Magnoliophyta	2700	digyna		Oxyria digyna (L.) Hill	TR	1999-08-01 00:00:00.0	ICBN	1126	(L.) Hill	Nigde	Polygonales	Asia	B
37.40400	34.55800	5ce945cb-1beb-4346-b4d8-a468b8dc57ed	Thu Sep 18 14:04:52 CEST 2008	Lamiaceae	BGBM	pinnatifida		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Scutellaria	Subspecies	PreservedSpecimen	Magnoliophyta	2650	orientalis		Scutellaria orientalis subsp. pinnatifida J.R.Edm.	TR	1999-08-01 00:00:00.0	ICBN	1127	J.R.Edm.	Nigde	Lamiales	Asia	B
37.42000	34.56800	487bf793-2b88-44f9-b469-c39fad2323ab	Thu Sep 18 14:04:52 CEST 2008	Geraniaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, slopes along the road from Meydan to tarn Karagöl, 1850m	Pelargonium		PreservedSpecimen	Magnoliophyta	1850	endlicherianum		Pelargonium endlicherianum Fenzl	TR	1999-08-01 00:00:00.0	ICBN	1128	Fenzl	Nigde	Geraniales	Asia	B
37.42000	34.56800	88099de4-528b-4e70-be14-adb71393b060	Thu Sep 18 14:04:52 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Helichrysum		PreservedSpecimen	Magnoliophyta	2620	pallasii		Helichrysum pallasii Ledeb.	TR	1999-08-01 00:00:00.0	ICBN	1129	Ledeb.	Nigde	Asterales	Asia	B
37.07000	28.80000	e8f2c7b5-9b84-4e53-86fe-90f4a6cc5d3a	Thu Sep 18 14:04:52 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 2180m	Stipa		PreservedSpecimen	Magnoliophyta	2180	spec.		Stipa spec.	TR	1999-06-21 00:00:00.0	ICBN	113		Mugla	Cyperales	Asia	B
37.42000	34.56800	4e54f6c6-d2f1-413e-b359-0a5db6cf675a	Thu Sep 18 14:04:52 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Marrubium		PreservedSpecimen	Magnoliophyta	2620	cephalanthum		Marrubium cephalanthum Boiss. & Noe	TR	1999-08-01 00:00:00.0	ICBN	1130	Boiss. & Noe	Nigde	Lamiales	Asia	B
37.42000	34.56800	f13c98f0-2409-4490-94b5-a62c09baf0c5	Thu Sep 18 14:04:52 CEST 2008	Lamiaceae	BGBM	citrina		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Stachys	Subspecies	PreservedSpecimen	Magnoliophyta	2620	citrina		Stachys citrina subsp. citrina	TR	1999-08-01 00:00:00.0	ICBN	1131		Nigde	Lamiales	Asia	B
37.42000	34.56800	df628dba-b3dc-4567-bdd4-fe58806871cd	Thu Sep 18 14:04:52 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Centaurea		PreservedSpecimen	Magnoliophyta	2620	mucronifera		Centaurea mucronifera DC.	TR	1999-08-01 00:00:00.0	ICBN	1132	DC.	Nigde	Asterales	Asia	B
37.42000	34.56800	8f513a31-c89c-474a-a73d-3b2ae43a9e19	Thu Sep 18 14:04:52 CEST 2008	Lamiaceae	BGBM	pinnatifida		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Scutellaria	Subspecies	PreservedSpecimen	Magnoliophyta	2620	orientalis		Scutellaria orientalis subsp. pinnatifida J.R.Edm.	TR	1999-08-01 00:00:00.0	ICBN	1133	J.R.Edm.	Nigde	Lamiales	Asia	B
37.42000	34.56800	8b842531-c11b-4246-b174-17e07a9c6ec8	Thu Sep 18 14:04:52 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2550m	Iberis		PreservedSpecimen	Magnoliophyta	2550	simplex		Iberis simplex DC.	TR	1999-08-01 00:00:00.0	ICBN	1134	DC.	Nigde	Capparales	Asia	B
