#id	#modified	Family	InstitutionCode	InfraspecificEpithet	Collector	Locality	Genus	InfraspecificRank	BasisOfRecord	MinimumElevationInMeters	SpecificEpithet	ScientificName	Country	EarliestDateCollected	NomenclaturalCode	CatalogNumber	AuthorYearOfScientificName	StateProvince	CollectionCode
592cfbea-ce75-48ae-a310-363be70d9728	2008-08-04 10:52:51.0	Rubiaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Galium		PreservedSpecimen	1800	cf. incanum	Galium cf. incanum Sm.	Turkey	1999-06-28 00:00:00.0	ICBN	172	Sm.	Mugla	PonTaurus collection
7c41b3f7-d1e9-44a1-a9df-e38081642e07	2008-08-04 10:52:51.0	Fabaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Astragalus		PreservedSpecimen	1800	pinetorum	Astragalus pinetorum Boiss.	Turkey	1999-06-28 00:00:00.0	ICBN	173	Boiss.	Mugla	PonTaurus collection
ac36e186-2240-44e1-8e6e-13b9f3dc6d72	2008-08-04 10:52:51.0	Rubiaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Cruciata		PreservedSpecimen	1800	taurica	Cruciata taurica (Pall. ex Willd.) Ehrend.	Turkey	1999-06-28 00:00:00.0	ICBN	174	(Pall. ex Willd.) Ehrend.	Mugla	PonTaurus collection
bab0e1e9-ca09-4e83-a00e-cad867725d8a	2008-08-04 10:52:51.0	Caryophyllaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Minuartia		PreservedSpecimen	1800	hamata	Minuartia hamata (Hausskn. & Bornm.) Mattf.	Turkey	1999-06-28 00:00:00.0	ICBN	175	(Hausskn. & Bornm.) Mattf.	Mugla	PonTaurus collection
4bfbec86-295c-4b26-91f2-21178c309818	2008-08-04 10:52:51.0	unbekannt		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m	noch unbestimmt !!!		PreservedSpecimen	2500	\n	noch unbestimmt !!!	Turkey	1999-08-07 00:00:00.0	ICBN	1755	\n	Adana	PonTaurus collection
6a50e9c0-d251-4029-b632-0cf7b8219cb3	2008-08-04 10:52:51.0	Lamiaceae		reniforme	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Lamium	Subspecies	PreservedSpecimen	1800	garganicum	Lamium garganicum subsp. reniforme (Benth.) R.B.Mill	Turkey	1999-06-28 00:00:00.0	ICBN	176	(Benth.) R.B.Mill	Mugla	PonTaurus collection
d5abb53e-6e3e-4da5-9de0-0ff7a9b2b17a	2008-08-04 10:52:51.0	Asteraceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Tragopogon		PreservedSpecimen	1800	olympicus	Tragopogon olympicus Boiss.	Turkey	1999-06-28 00:00:00.0	ICBN	177	Boiss.	Mugla	PonTaurus collection
95c42a0c-2946-42eb-a276-2d27565519ba	2008-08-04 10:52:51.0	Brassicaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Aubrieta		PreservedSpecimen	1800	deltoidea	Aubrieta deltoidea (L.) DC.	Turkey	1999-06-28 00:00:00.0	ICBN	178	(L.) DC.	Mugla	PonTaurus collection
5b5d971e-ad6a-42e7-ba9e-308167e1bc9a	2008-08-04 10:52:51.0	Araceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Arum		PreservedSpecimen	1800	maculatum	Arum maculatum L.	Turkey	1999-06-28 00:00:00.0	ICBN	179	L.	Mugla	PonTaurus collection
9fd89aeb-68d0-47c4-92c0-70037f6cecd6	2008-08-04 10:52:51.0	Rosaceae		\n	Markus Döring	Sandras Dagi above Agla, Çiçekbaba Tepesi, 1150m	Potentilla		PreservedSpecimen	1150	rupestris	Potentilla rupestris L.	Turkey	1999-06-19 00:00:00.0	ICBN	18	L.	Mugla	PonTaurus collection
bbee2af7-337a-4e8a-8a98-6d459cc82517	2008-08-04 10:52:51.0	Liliaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Allium		PreservedSpecimen	1800	spec.	Allium spec.	Turkey	1999-06-28 00:00:00.0	ICBN	180	\n	Mugla	PonTaurus collection
ce99f4fc-7aed-4aa1-952f-79f5ec7d6bd9	2008-08-04 10:52:51.0	Liliaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m	Allium		PreservedSpecimen	1810	spec.	Allium spec.	Turkey	1999-06-28 00:00:00.0	ICBN	180x	\n	Mugla	PonTaurus collection
3d21e89a-2cd4-4838-8e99-c598d742f367	2008-08-04 10:52:51.0	Asteraceae		urvillei	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Centaurea	Subspecies	PreservedSpecimen	1800	urvillei	Centaurea urvillei subsp. urvillei	Turkey	1999-06-28 00:00:00.0	ICBN	181	\n	Mugla	PonTaurus collection
c6187711-3772-4221-8547-1b7606e3c571	2008-08-04 10:52:51.0	Fabaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Astragalus		PreservedSpecimen	1800	microcephalus	Astragalus microcephalus Willd.	Turkey	1999-06-28 00:00:00.0	ICBN	182a	Willd.	Mugla	PonTaurus collection
dde3e8f7-931c-40e8-905c-5c61335d16ad	2008-08-04 10:52:51.0	unbekannt		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	noch unbestimmt !!!		PreservedSpecimen	1800	\n	noch unbestimmt !!!	Turkey	1999-06-28 00:00:00.0	ICBN	182b	\n	Mugla	PonTaurus collection
d5a34e53-333d-41b2-a9d9-615c842cde9d	2008-08-04 10:52:51.0	Brassicaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Clypeola		PreservedSpecimen	1800	jonthlaspi	Clypeola jonthlaspi L.	Turkey	1999-06-28 00:00:00.0	ICBN	183	L.	Mugla	PonTaurus collection
e2b6d4de-99fa-4484-ac44-8dd4b59743bd	2008-08-04 10:52:51.0	Caryophyllaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Herniaria		PreservedSpecimen	1800	incana	Herniaria incana Lam.	Turkey	1999-06-28 00:00:00.0	ICBN	184	Lam.	Mugla	PonTaurus collection
ab1d59c9-3cd8-483a-8b81-f72918e16997	2008-08-04 10:52:51.0	Poaceae		tomentellus	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1830m	Bromus	Subspecies	PreservedSpecimen	1830	tomentellus	Bromus tomentellus subsp. tomentellus	Turkey	1999-06-28 00:00:00.0	ICBN	185	\n	Mugla	PonTaurus collection
c8571466-4f34-4103-b172-09924b50b082	2008-08-04 10:52:51.0	Liliaceae		rotundum	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1830m	Allium	Subspecies	PreservedSpecimen	1830	scorodoprasum	Allium scorodoprasum subsp. rotundum (L.) Stearn	Turkey	1999-06-28 00:00:00.0	ICBN	186a	(L.) Stearn	Mugla	PonTaurus collection
2ada90d4-6b90-48fa-91eb-d5f763ee4c17	2008-08-04 10:52:51.0	Rosaceae		muricata	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1830m	Sanguisorba	Subspecies	PreservedSpecimen	1830	minor	Sanguisorba minor subsp. muricata (Spach) Briq.	Turkey	1999-06-28 00:00:00.0	ICBN	186b	(Spach) Briq.	Mugla	PonTaurus collection
763e127a-9231-4a82-bfc8-560dff485aa0	2008-08-04 10:52:51.0	Rubiaceae		centrale	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1830m	Galium	Subspecies	PreservedSpecimen	1830	incanum	Galium incanum subsp. centrale Ehrend.	Turkey	1999-06-28 00:00:00.0	ICBN	187	Ehrend.	Mugla	PonTaurus collection
4b1c7638-1cb3-4ff1-b40e-6f93b3d86571	2008-08-04 10:52:51.0	Asteraceae		praeteritum	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Tanacetum	Subspecies	PreservedSpecimen	1800	praeteritum	Tanacetum praeteritum subsp. praeteritum	Turkey	1999-06-28 00:00:00.0	ICBN	188	\n	Mugla	PonTaurus collection
37211ef1-789d-4650-a147-2957499e6aee	2008-08-04 10:52:51.0	Asteraceae		carnea	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m	Anthemis	Subspecies	PreservedSpecimen	1810	rosea	Anthemis rosea subsp. carnea (Boiss.) Grierson	Turkey	1999-06-28 00:00:00.0	ICBN	189	(Boiss.) Grierson	Mugla	PonTaurus collection
04840be9-7e66-435e-8f29-9f35d5781386	2008-08-04 10:52:51.0	Asteraceae		extrarosularis	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m	Centaurea	Subspecies	PreservedSpecimen	1810	pichleri	Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz	Turkey	1999-06-28 00:00:00.0	ICBN	190	(Hayek & Siehe) Wagenitz	Mugla	PonTaurus collection
c9c524e9-bf9c-463a-bd5a-a4160d152efb	2008-08-04 10:52:51.0	Geraniaceae		tuberosum	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m	Geranium	Subspecies	PreservedSpecimen	1810	tuberosum	Geranium tuberosum subsp. tuberosum	Turkey	1999-06-28 00:00:00.0	ICBN	191	\n	Mugla	PonTaurus collection
d06b7b72-c45f-42c3-8326-d04648539f40	2008-08-04 10:52:51.0	Malvaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m	Malva		PreservedSpecimen	1810	neglecta	Malva neglecta Wallr.	Turkey	1999-06-28 00:00:00.0	ICBN	192	Wallr.	Mugla	PonTaurus collection
f983dfd8-479c-4bd1-95be-451c7dc99915	2008-08-04 10:52:51.0	Malvaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, close to Uçarsu waterfall, 1900m	Malva		PreservedSpecimen	1900	neglecta	Malva neglecta Wallr.	Turkey	1999-06-29 00:00:00.0	ICBN	192x1	Wallr.	Mugla	PonTaurus collection
4b418d72-1686-4ce9-9e12-11d487fe1591	2008-08-04 10:52:51.0	Asteraceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m	Crepis		PreservedSpecimen	1810	sancta	Crepis sancta (L.) Babcock	Turkey	1999-06-28 00:00:00.0	ICBN	193	(L.) Babcock	Mugla	PonTaurus collection
8ea6fd25-6350-4a7e-8d20-b26ce84cba36	2008-08-04 10:52:51.0	Brassicaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m	Alyssum		PreservedSpecimen	1810	alyssoides	Alyssum alyssoides (L.) L.	Turkey	1999-06-28 00:00:00.0	ICBN	194	(L.) L.	Mugla	PonTaurus collection
a8a078dd-19e8-4496-a1e7-9e2b18b1a152	2008-08-04 10:52:51.0	Scrophulariaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m	Veronica		PreservedSpecimen	1810	biloba	Veronica biloba Schreb.	Turkey	1999-06-28 00:00:00.0	ICBN	195	Schreb.	Mugla	PonTaurus collection
97807033-84aa-43c7-9e7b-5fe764fcb691	2008-08-04 10:52:51.0	Boraginaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m	Rochelia		PreservedSpecimen	1810	disperma	Rochelia disperma (L.f.) C.Koch	Turkey	1999-06-28 00:00:00.0	ICBN	196	(L.f.) C.Koch	Mugla	PonTaurus collection
926f43aa-1d67-4f18-a709-93bb96a381f7	2008-08-04 10:52:51.0	Poaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m	Poa		PreservedSpecimen	1810	bulbosa agg.	Poa bulbosa agg. L.	Turkey	1999-06-28 00:00:00.0	ICBN	197	L.	Mugla	PonTaurus collection
07b8d7f6-8912-446a-bed7-75bf0bd3261f	2008-08-04 10:52:51.0	Scrophulariaceae		massicytica	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m	Veronica	Subspecies	PreservedSpecimen	1810	cuneifolia	Veronica cuneifolia subsp. massicytica M.A. Fischer	Turkey	1999-06-28 00:00:00.0	ICBN	198	M.A. Fischer	Mugla	PonTaurus collection
a829afb9-bcf8-43cb-b3ea-13f513764dda	2008-08-04 10:52:51.0	Scrophulariaceae		massicytica	Markus Döring	Lycian Akdaglari above Gömbe, close to Uçarsu waterfall, 2000m	Veronica	Subspecies	PreservedSpecimen	2000	cuneifolia	Veronica cuneifolia subsp. massicytica M.A. Fischer	Turkey	1999-06-29 00:00:00.0	ICBN	198x	M.A. Fischer	Mugla	PonTaurus collection
4e20811f-8870-4f3d-b994-049522bf2eee	2008-08-04 10:52:51.0	Brassicaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m	Aubrieta		PreservedSpecimen	1810	deltoidea	Aubrieta deltoidea (L.) DC.	Turkey	1999-06-28 00:00:00.0	ICBN	199	(L.) DC.	Mugla	PonTaurus collection
36c4c65e-4a63-4b5f-b7ba-c1c25aa69279	2008-08-04 10:52:51.0	Poaceae		\n	Markus Döring	Sandras Dagi above Agla, Çiçekbaba Tepesi, 1150m	Poa		PreservedSpecimen	1150	bulbosa agg.	Poa bulbosa agg. L.	Turkey	1999-06-19 00:00:00.0	ICBN	20	L.	Mugla	PonTaurus collection
1ab96580-7421-4343-a492-f1758463bc56	2008-08-04 10:52:51.0	Lamiaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m	Phlomis	Variety	PreservedSpecimen	1800	grandiflora	Phlomis grandiflora var. grandiflora	Turkey	1999-06-28 00:00:00.0	ICBN	200	\n	Mugla	PonTaurus collection
0a5fb5ea-57b9-4e4a-93ee-6b6622c93643	2008-08-04 10:52:51.0	Scrophulariaceae		isaurica	Markus Döring	Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, saddle range above the firewatch tower (ascent from Yenisarbademli village), 2360m	Veronica	Subspecies	PreservedSpecimen	2360	cuneifolia	Veronica cuneifolia subsp. isaurica P.H.Davis	Turkey	1999-07-16 00:00:00.0	ICBN	2001	P.H.Davis	Ïsparta/Konya	PonTaurus collection
df3c5dda-8996-415c-94f5-f23ef3def3c1	2008-08-04 10:52:51.0	Plumbaginaceae		\n	Markus Döring	Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m	Acantholimon		PreservedSpecimen	2200	lycaonicum	Acantholimon lycaonicum Boiss. & Heldr.	Turkey	1999-08-10 00:00:00.0	ICBN	2003	Boiss. & Heldr.	Nigde	PonTaurus collection
9f808431-36db-459e-8910-64be9508d5e2	2008-08-04 10:52:51.0	Plumbaginaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Acantholimon	Variety	PreservedSpecimen	2360	armenum	Acantholimon armenum var. armenum	Turkey	1999-07-29 00:00:00.0	ICBN	2004	\n	Nigde	PonTaurus collection
a765e3b0-7d4a-4edc-9aac-075d81346b06	2008-08-04 10:52:51.0	Plumbaginaceae		\n	Markus Döring	Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2200m	Acantholimon		PreservedSpecimen	2200	ulicinum s.l.	Acantholimon ulicinum s.l. (Schultes) Boiss.	Turkey	1999-07-04 00:00:00.0	ICBN	2005	(Schultes) Boiss.	Antalya	PonTaurus collection
5f1c03b8-5764-4e80-86a0-708276718dc1	2008-08-04 10:52:51.0	Poaceae		\n	Markus Döring	Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m	Elytrigia		PreservedSpecimen	1950	repens	Elytrigia repens (L.) Nevski	Turkey	1999-07-12 00:00:00.0	ICBN	2009	(L.) Nevski	Antalya	PonTaurus collection
61af067e-2e00-4c52-a75b-9c5fdd592f3c	2008-08-04 10:52:51.0	Lamiaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1830m	Scutellaria		PreservedSpecimen	1830	brevibracteata	Scutellaria brevibracteata Stapf	Turkey	1999-06-28 00:00:00.0	ICBN	201	Stapf	Mugla	PonTaurus collection
00b51306-727d-40d9-83b5-cf9aa276cd63	2008-08-04 10:52:52.0	Caryophyllaceae		\n	Markus Döring	Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2250m	Minuartia	Variety	PreservedSpecimen	2250	erythrosepala	Minuartia erythrosepala var. erythrosepala	Turkey	1999-07-04 00:00:00.0	ICBN	2013	\n	Antalya	PonTaurus collection
da2ee3ee-eb3c-4b2d-bc3c-03c841dc9868	2008-08-04 10:52:52.0	Apiaceae		microcarpum	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1830m	Bunium	Subspecies	PreservedSpecimen	1830	microcarpum	Bunium microcarpum subsp. microcarpum	Turkey	1999-06-28 00:00:00.0	ICBN	202	\n	Mugla	PonTaurus collection
068c52b0-62e8-4914-8f44-47c8d36264e5	2008-08-04 10:52:52.0	Lamiaceae		chamaedrys	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1830m	Teucrium	Subspecies	PreservedSpecimen	1830	chamaedrys	Teucrium chamaedrys subsp. chamaedrys	Turkey	1999-06-28 00:00:00.0	ICBN	203	\n	Mugla	PonTaurus collection
53104cff-fca7-4b04-8452-161765653bfa	2008-08-04 10:52:52.0	Poaceae		inaequiglumis	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1830m	Melica	Subspecies	PreservedSpecimen	1830	persica	Melica persica subsp. inaequiglumis (Boiss) Bor.	Turkey	1999-06-28 00:00:00.0	ICBN	204	(Boiss) Bor.	Mugla	PonTaurus collection
1ff45c91-87fd-4c2a-b492-315b9fe94055	2008-08-04 10:52:52.0	Poaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, around Yesil Göl, 1830m	Eremopoa		PreservedSpecimen	1830	persica	Eremopoa persica (Trin.) Roshev.	Turkey	1999-06-28 00:00:00.0	ICBN	205	(Trin.) Roshev.	Mugla	PonTaurus collection
f9267782-20c3-4784-bd76-11e43ddf3766	2008-08-04 10:52:52.0	Scrophulariaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, close to Uçarsu waterfall, 2000m	Veronica		PreservedSpecimen	2000	lycica	Veronica lycica E.Lehm	Turkey	1999-06-29 00:00:00.0	ICBN	206	E.Lehm	Mugla	PonTaurus collection
b8bbc162-0b59-4bad-8134-662bfd5fc347	2008-08-04 10:52:52.0	Caryophyllaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, close to Uçarsu waterfall, 2000m	Cyathophylla		PreservedSpecimen	2000	chlorifolia	Cyathophylla chlorifolia (Poir.) Bocquet & Strid	Turkey	1999-06-29 00:00:00.0	ICBN	207	(Poir.) Bocquet & Strid	Mugla	PonTaurus collection
24767cbb-db34-4f44-94be-f09c379379b1	2008-08-04 10:52:52.0	Caryophyllaceae		pubescens	Markus Döring	Lycian Akdaglari above Gömbe, close to Uçarsu waterfall, 1900m	Arenaria	Subspecies	PreservedSpecimen	1900	deflexa	Arenaria deflexa subsp. pubescens McNeill	Turkey	1999-06-29 00:00:00.0	ICBN	208	McNeill	Mugla	PonTaurus collection
aae1994d-d13f-4585-bea9-51a89f5faf29	2008-08-04 10:52:52.0	Asteraceae		carnea	Markus Döring	Lycian Akdaglari above Gömbe, close to Uçarsu waterfall, 1900m	Anthemis	Subspecies	PreservedSpecimen	1900	rosea	Anthemis rosea subsp. carnea (Boiss.) Grierson	Turkey	1999-06-29 00:00:00.0	ICBN	209	(Boiss.) Grierson	Mugla	PonTaurus collection
2178e3ca-4c52-4513-aeb8-f90ec87e7636	2008-08-04 10:52:52.0	Rubiaceae		monticola	Markus Döring	Lycian Akdaglari above Gömbe, Uçarsu waterfall, m	Asperula	Subspecies	PreservedSpecimen	?	stricta	Asperula stricta subsp. monticola Ehrend.	Turkey	1999-06-29 00:00:00.0	ICBN	211	Ehrend.	Mugla	PonTaurus collection
a833e74a-6bae-4b64-b7c8-5d8709e88cf8	2008-08-04 10:52:52.0	Poaceae		inaequiglumis	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Melica	Subspecies	PreservedSpecimen	2500	persica	Melica persica subsp. inaequiglumis (Boiss) Bor.	Turkey	1999-06-29 00:00:00.0	ICBN	212	(Boiss) Bor.	Mugla	PonTaurus collection
b7ecd03c-0b3c-4333-bc93-b2d409c80fa7	2008-08-04 10:52:52.0	Lamiaceae		bourgaei	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Marrubium	Subspecies	PreservedSpecimen	2500	bourgaei	Marrubium bourgaei subsp. bourgaei	Turkey	1999-06-29 00:00:00.0	ICBN	213	\n	Mugla	PonTaurus collection
716766b5-4a51-4658-af2d-63381d1f7b0a	2008-08-04 10:52:52.0	Brassicaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Thlaspi		PreservedSpecimen	2500	perfoliatum	Thlaspi perfoliatum L.	Turkey	1999-06-29 00:00:00.0	ICBN	214	L.	Mugla	PonTaurus collection
49a08eb4-079b-423e-96db-465337c9dea3	2008-08-04 10:52:52.0	Rubiaceae		centrale	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Galium	Subspecies	PreservedSpecimen	2500	incanum	Galium incanum subsp. centrale Ehrend.	Turkey	1999-06-29 00:00:00.0	ICBN	215	Ehrend.	Mugla	PonTaurus collection
ba6dbbe8-1ff9-49c3-a98e-cb4c8b856aa5	2008-08-04 10:52:52.0	Apiaceae		microcarpum	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Bunium	Subspecies	PreservedSpecimen	2500	microcarpum	Bunium microcarpum subsp. microcarpum	Turkey	1999-06-29 00:00:00.0	ICBN	216	\n	Mugla	PonTaurus collection
9b871cd5-7507-4f54-8e35-7b11253db552	2008-08-04 10:52:52.0	Apiaceae		microcarpum	Markus Döring	Beydaglari, Kizlar sivrisi, W slope below Aktepe summit, 2350m	Bunium	Subspecies	PreservedSpecimen	2350	microcarpum	Bunium microcarpum subsp. microcarpum	Turkey	1999-07-02 00:00:00.0	ICBN	216x16	\n	Antalya	PonTaurus collection
bed203d1-3608-4e4d-b559-187f03b77412	2008-08-04 10:52:52.0	Liliaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Allium		PreservedSpecimen	2500	spec.	Allium spec.	Turkey	1999-06-29 00:00:00.0	ICBN	217	\n	Mugla	PonTaurus collection
8f4a0f0e-0f4b-46fe-abbf-1033440549c5	2008-08-04 10:52:52.0	Asteraceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Achillea		PreservedSpecimen	2500	spec.	Achillea spec.	Turkey	1999-06-29 00:00:00.0	ICBN	218	\n	Mugla	PonTaurus collection
a4ad61b8-579f-4d4c-93b6-4f95f37b27d7	2008-08-04 10:52:52.0	Lamiaceae		reniforme	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Lamium	Subspecies	PreservedSpecimen	2500	garganicum	Lamium garganicum subsp. reniforme (Benth.) R.B.Mill	Turkey	1999-06-29 00:00:00.0	ICBN	219	(Benth.) R.B.Mill	Mugla	PonTaurus collection
b0f32456-e5ec-44d5-b889-414bcdd94378	2008-08-04 10:52:52.0	Poaceae		\n	Markus Döring	Sandras Dagi above Agla, Çiçekbaba Tepesi, 1150m	Sesleria		PreservedSpecimen	1150	alba	Sesleria alba Sm.	Turkey	1999-06-19 00:00:00.0	ICBN	22	Sm.	Mugla	PonTaurus collection
73a42140-bb62-441c-935c-7ceacdae95a1	2008-08-04 10:52:52.0	Lamiaceae		albiflora	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Nepeta	Subspecies	PreservedSpecimen	2500	nuda	Nepeta nuda subsp. albiflora (Boiss.) Gams	Turkey	1999-06-29 00:00:00.0	ICBN	220	(Boiss.) Gams	Mugla	PonTaurus collection
41a163b0-8c29-42a1-a379-f1ddaf6afc73	2008-08-04 10:52:52.0	Lamiaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Phlomis		PreservedSpecimen	2500	armeniaca	Phlomis armeniaca Willd.	Turkey	1999-06-29 00:00:00.0	ICBN	221	Willd.	Mugla	PonTaurus collection
9abe0053-22ff-41cc-b0ee-277e5829107e	2008-08-04 10:52:52.0	Lamiaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Scutellaria		PreservedSpecimen	2500	brevibracteata	Scutellaria brevibracteata Stapf	Turkey	1999-06-29 00:00:00.0	ICBN	222	Stapf	Mugla	PonTaurus collection
da45dd5f-b9ec-41d8-86aa-78d1ce7c477c	2008-08-04 10:52:52.0	Liliaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Fritillaria		PreservedSpecimen	2500	cf. crassifolia	Fritillaria cf. crassifolia Boiss. & Huet	Turkey	1999-06-29 00:00:00.0	ICBN	223	Boiss. & Huet	Mugla	PonTaurus collection
839428df-edc1-4f6e-b992-a083b37f9ef6	2008-08-04 10:52:52.0	Asteraceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Tragopogon		PreservedSpecimen	2500	spec.	Tragopogon spec.	Turkey	1999-06-29 00:00:00.0	ICBN	224	\n	Mugla	PonTaurus collection
c84daa9e-9346-4487-b2ba-bb255f4cf977	2008-08-04 10:52:52.0	Liliaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Allium		PreservedSpecimen	2500	spec.	Allium spec.	Turkey	1999-06-29 00:00:00.0	ICBN	225	\n	Mugla	PonTaurus collection
8fd10fd9-5337-4cb0-9c21-13e65a08d99d	2008-08-04 10:52:52.0	Caryophyllaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, eastern slope of Ak Dag, 2500m	Saponaria		PreservedSpecimen	2500	pumilio	Saponaria pumilio Boiss.	Turkey	1999-06-29 00:00:00.0	ICBN	226	Boiss.	Mugla	PonTaurus collection
b6508af3-69ea-4080-b494-68083f4684f7	2008-08-04 10:52:52.0	Orobanchaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, close to Uçarsu waterfall, 2000m	Orobanche		PreservedSpecimen	2000	laevis	Orobanche laevis L.	Turkey	1999-06-29 00:00:00.0	ICBN	227	L.	Mugla	PonTaurus collection
5b4756fc-209c-490a-85aa-c5a647d2f512	2008-08-04 10:52:52.0	Liliaceae		\n	Markus Döring	Lycian Akdaglari above Gömbe, close to Uçarsu waterfall, 2000m	Fritillaria		PreservedSpecimen	2000	cf. crassifolia	Fritillaria cf. crassifolia Boiss. & Huet	Turkey	1999-06-29 00:00:00.0	ICBN	228	Boiss. & Huet	Mugla	PonTaurus collection
f59a112c-6b57-4457-bdc7-cf663d6bd408	2008-08-04 10:52:52.0	Lamiaceae		pinnatifida	Markus Döring	Lycian Akdaglari above Gömbe, 2300m	Scutellaria	Subspecies	PreservedSpecimen	2300	orientalis	Scutellaria orientalis subsp. pinnatifida J.R.Edm.	Turkey	1999-06-29 00:00:00.0	ICBN	229	J.R.Edm.	Mugla	PonTaurus collection
