ipt:coreid	ipt:guid	ipt:link	ipt:modified	Family	InstitutionCode	County	Collector	Kingdom	Locality	Genus	MaximumDepthInMeters	BasisOfRecord	Phylum	MinimumDepthInMeters	MinimumElevationInMeters	Class	ScientificName	NomenclaturalCode	Country	MaximumElevationInMeters	EarliestDateCollected	CatalogNumber	StateProvince	Order	Continent	CollectionCode
8387	58f939a0-f122-4f10-91f5-8f7fbcac9053	http://localhost:8080/data/2/58f939a0-f122-4f10-91f5-8f7fbcac9053/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		5.5.95 0:00	3900				HKU(M)
8388	f7a84e0c-4ad6-4078-98b0-25d2d96ad084	http://localhost:8080/data/2/f7a84e0c-4ad6-4078-98b0-25d2d96ad084/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		5.5.95 0:00	3901				HKU(M)
8389	34f88455-0031-4d4f-8c87-aa698db45aae	http://localhost:8080/data/2/34f88455-0031-4d4f-8c87-aa698db45aae/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		5.5.95 0:00	3902				HKU(M)
8390	1cd9c319-61d0-4068-8137-7eedf124586e	http://localhost:8080/data/2/1cd9c319-61d0-4068-8137-7eedf124586e/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Lasiodiplodia theobromae (Pat.) Griff. & Maubl.	ICZN	AU		5.5.95 0:00	3904				HKU(M)
8391	54e2a120-8d90-45ad-acdc-d332f2cb4b7e	http://localhost:8080/data/2/54e2a120-8d90-45ad-acdc-d332f2cb4b7e/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		5.5.95 0:00	3905				HKU(M)
8392	1a2ab5d4-e06f-478c-84c4-f434cb79d394	http://localhost:8080/data/2/1a2ab5d4-e06f-478c-84c4-f434cb79d394/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Hysterographium mori (Schwein.) Rehm	ICZN	AU		5.5.95 0:00	3906				HKU(M)
8393	c6b3add3-913f-4f6a-812c-86988dc1d32f	http://localhost:8080/data/2/c6b3add3-913f-4f6a-812c-86988dc1d32f/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		5.5.95 0:00	3907-1				HKU(M)
8394	b63a76fa-f68e-4f9c-892c-72f59b518d51	http://localhost:8080/data/2/b63a76fa-f68e-4f9c-892c-72f59b518d51/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Hysterographium mori (Schwein.) Rehm	ICZN	AU		5.5.95 0:00	3907-2				HKU(M)
8395	e3d45034-562c-479c-8933-4afa9ba1d92b	http://localhost:8080/data/2/e3d45034-562c-479c-8933-4afa9ba1d92b/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Hysterographium mori (Schwein.) Rehm	ICZN	AU		5.5.95 0:00	3907-3				HKU(M)
8396	f1812ccb-9137-4560-aa3c-833d2a3558dc	http://localhost:8080/data/2/f1812ccb-9137-4560-aa3c-833d2a3558dc/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Anthostomella birima Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		5.5.95 0:00	3908				HKU(M)
8397	ea5f748a-e156-47f1-a9ed-d62997ff9148	http://localhost:8080/data/2/ea5f748a-e156-47f1-a9ed-d62997ff9148/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Anthostomella birima Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		5.5.95 0:00	3909				HKU(M)
8398	166e19b5-2541-438b-98cb-9a17cae05415	http://localhost:8080/data/2/166e19b5-2541-438b-98cb-9a17cae05415/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		5.5.95 0:00	3910				HKU(M)
8399	17cd1f98-51fd-433f-8406-23214b55fc9b	http://localhost:8080/data/2/17cd1f98-51fd-433f-8406-23214b55fc9b/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Anthostomella birima Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		5.5.95 0:00	3911-1				HKU(M)
8400	21ca5034-a2b8-48f7-a633-d82dbc7f7f30	http://localhost:8080/data/2/21ca5034-a2b8-48f7-a633-d82dbc7f7f30/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		5.5.95 0:00	3911-2				HKU(M)
8401	06f5d3ad-7bfa-4f6a-aed6-56c1e8ea2e47	http://localhost:8080/data/2/06f5d3ad-7bfa-4f6a-aed6-56c1e8ea2e47/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		5.5.95 0:00	3912-1				HKU(M)
8402	952c5dfc-e9bc-4d38-8bdf-26cfcb5db667	http://localhost:8080/data/2/952c5dfc-e9bc-4d38-8bdf-26cfcb5db667/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Hysterographium mori (Schwein.) Rehm	ICZN	AU		5.5.95 0:00	3912-2				HKU(M)
8403	4c6091b6-e110-4f99-ae26-718ea5489376	http://localhost:8080/data/2/4c6091b6-e110-4f99-ae26-718ea5489376/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		5.5.95 0:00	3913				HKU(M)
8404	2a5096ac-4e38-4e94-8c9e-c042f3fbebea	http://localhost:8080/data/2/2a5096ac-4e38-4e94-8c9e-c042f3fbebea/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Chaetospermum camelliae Agnihothrudu	ICZN	AU		5.5.95 0:00	3914-1				HKU(M)
8405	983c3e3f-2584-4e08-b327-8c654912b8b6	http://localhost:8080/data/2/983c3e3f-2584-4e08-b327-8c654912b8b6/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Chaetospermum camelliae Agnihothrudu	ICZN	AU		5.5.95 0:00	3915-1				HKU(M)
8406	c3a1232a-8553-4923-899d-4fc65cd86e8a	http://localhost:8080/data/2/c3a1232a-8553-4923-899d-4fc65cd86e8a/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Chaetospermum camelliae Agnihothrudu	ICZN	AU		5.5.95 0:00	3915-2				HKU(M)
8407	d3bb1576-3120-4d78-8dcf-9b0f18c9e6a2	http://localhost:8080/data/2/d3bb1576-3120-4d78-8dcf-9b0f18c9e6a2/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Diaporthe palmarum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		5.5.95 0:00	3915-3				HKU(M)
8408	465a80f5-f6d5-4baf-b551-92cc9e936c5a	http://localhost:8080/data/2/465a80f5-f6d5-4baf-b551-92cc9e936c5a/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Lasiodiplodia theobromae (Pat.) Griff. & Maubl.	ICZN	AU		5.5.95 0:00	3915-4				HKU(M)
8409	eaa07130-1f9d-4acd-bcb8-3fac5c0a2784	http://localhost:8080/data/2/eaa07130-1f9d-4acd-bcb8-3fac5c0a2784/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Vaucluse, Vaucluse House			Specimen					Lasiodiplodia theobromae (Pat.) Griff. & Maubl.	ICZN	AU		5.5.95 0:00	3916-1				HKU(M)
8410	bbc091f2-0198-49ab-9ab8-46e07a80d7a7	http://localhost:8080/data/2/bbc091f2-0198-49ab-9ab8-46e07a80d7a7/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Lasiodiplodia theobromae (Pat.) Griff. & Maubl.	ICZN	AU		1.5.95 0:00	3919-1				HKU(M)
8411	6c62d2ee-efab-4e76-879e-25436d27310a	http://localhost:8080/data/2/6c62d2ee-efab-4e76-879e-25436d27310a/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Lasiodiplodia theobromae (Pat.) Griff. & Maubl.	ICZN	AU		1.5.95 0:00	3919-2				HKU(M)
8412	67407074-55f1-4274-b942-c6c8835f2ee2	http://localhost:8080/data/2/67407074-55f1-4274-b942-c6c8835f2ee2/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Coniothyrium sp. 3	ICZN	AU		1.5.95 0:00	3920-1				HKU(M)
8413	921bac2f-8032-439a-a211-3f8a007f1942	http://localhost:8080/data/2/921bac2f-8032-439a-a211-3f8a007f1942/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Diaporthe palmarum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		1.5.95 0:00	3921				HKU(M)
8414	d899bab3-53ae-47c0-9b8c-226990fec93d	http://localhost:8080/data/2/d899bab3-53ae-47c0-9b8c-226990fec93d/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Anthostomella birima Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		1.5.95 0:00	3922-1				HKU(M)
8415	1ca41be1-23a1-41bc-b902-b40eb9c44d94	http://localhost:8080/data/2/1ca41be1-23a1-41bc-b902-b40eb9c44d94/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Anthostomella birima Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		1.5.95 0:00	3922-2				HKU(M)
8416	9f3b13e1-f9d4-4b59-ad3a-9266b48a7d8b	http://localhost:8080/data/2/9f3b13e1-f9d4-4b59-ad3a-9266b48a7d8b/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Diplococcium stoveri (M.B. Ellis) R.C. Sinclair, Eicker & Bhat	ICZN	AU		1.5.95 0:00	3922-3				HKU(M)
8417	3d8d0099-4ed4-4257-b1d2-7c214e4fffe7	http://localhost:8080/data/2/3d8d0099-4ed4-4257-b1d2-7c214e4fffe7/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		1.5.95 0:00	3922-4				HKU(M)
8418	caefe393-ae7a-4e49-996e-8f396acf228b	http://localhost:8080/data/2/caefe393-ae7a-4e49-996e-8f396acf228b/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Anthostomella birima Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		1.5.95 0:00	3923-1				HKU(M)
8419	d86bba58-c169-4ea8-8260-53476c24f04b	http://localhost:8080/data/2/d86bba58-c169-4ea8-8260-53476c24f04b/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		1.5.95 0:00	3923-2				HKU(M)
8420	ccab5855-d153-4257-b0d2-e419e4168bc7	http://localhost:8080/data/2/ccab5855-d153-4257-b0d2-e419e4168bc7/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Anthostomella birima Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		1.5.95 0:00	3924-1				HKU(M)
8421	d1e7b678-7d8a-481b-bf77-1c4b3320d918	http://localhost:8080/data/2/d1e7b678-7d8a-481b-bf77-1c4b3320d918/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		1.5.95 0:00	3924-2				HKU(M)
8422	9500c238-4da0-49f9-95a0-ef9cd183356d	http://localhost:8080/data/2/9500c238-4da0-49f9-95a0-ef9cd183356d/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Lasiodiplodia theobromae (Pat.) Griff. & Maubl.	ICZN	AU		1.5.95 0:00	3924-3				HKU(M)
8423	c86b84b3-f2aa-47ca-a787-efdb864a4a5b	http://localhost:8080/data/2/c86b84b3-f2aa-47ca-a787-efdb864a4a5b/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		1.5.95 0:00	3925-1				HKU(M)
8424	0be0a52f-7029-4702-81c4-5a7418132456	http://localhost:8080/data/2/0be0a52f-7029-4702-81c4-5a7418132456/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Diplococcium stoveri (M.B. Ellis) R.C. Sinclair, Eicker & Bhat	ICZN	AU		1.5.95 0:00	3926-1				HKU(M)
8425	d9647ade-d082-47fc-94ae-f2511c312bd5	http://localhost:8080/data/2/d9647ade-d082-47fc-94ae-f2511c312bd5/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		1.5.95 0:00	3926-2				HKU(M)
8426	024b297a-33a4-4dd1-9184-769e54d43c5c	http://localhost:8080/data/2/024b297a-33a4-4dd1-9184-769e54d43c5c/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Anthostomella birima Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		1.5.95 0:00	3927-1				HKU(M)
8427	138f054e-ef4f-4dd3-98f4-7b9f2cb402eb	http://localhost:8080/data/2/138f054e-ef4f-4dd3-98f4-7b9f2cb402eb/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Diaporthe palmarum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		1.5.95 0:00	3927-2				HKU(M)
8428	876eede1-0749-416c-8acd-e477052203b7	http://localhost:8080/data/2/876eede1-0749-416c-8acd-e477052203b7/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		1.5.95 0:00	3927-3				HKU(M)
8429	3f9829fb-ef78-472a-af51-6e37ebd9699e	http://localhost:8080/data/2/3f9829fb-ef78-472a-af51-6e37ebd9699e/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		1.5.95 0:00	3928-1				HKU(M)
8430	8ea5e88f-735f-4734-9230-8ebf54370b31	http://localhost:8080/data/2/8ea5e88f-735f-4734-9230-8ebf54370b31/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Hysterographium mori (Schwein.) Rehm	ICZN	AU		1.5.95 0:00	3928-2				HKU(M)
8431	3b2ab47a-b808-4509-93c8-094bd2df9c91	http://localhost:8080/data/2/3b2ab47a-b808-4509-93c8-094bd2df9c91/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Diaporthe palmarum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		1.5.95 0:00	3929-1				HKU(M)
8432	e1fb8ee7-1662-4c97-b8fc-971a2a92b7ad	http://localhost:8080/data/2/e1fb8ee7-1662-4c97-b8fc-971a2a92b7ad/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Diaporthe palmarum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		1.5.95 0:00	3929-2				HKU(M)
8433	0575ebef-c56a-4ebe-b887-b262bb8e8bd1	http://localhost:8080/data/2/0575ebef-c56a-4ebe-b887-b262bb8e8bd1/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		1.5.95 0:00	3930				HKU(M)
8434	6f0302a8-6bfd-4bbe-afcc-213f58909562	http://localhost:8080/data/2/6f0302a8-6bfd-4bbe-afcc-213f58909562/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		1.5.95 0:00	3932				HKU(M)
8435	c49a1cdf-919c-4768-8bcb-0c449a1a1d2e	http://localhost:8080/data/2/c49a1cdf-919c-4768-8bcb-0c449a1a1d2e/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Circinotrichum palmicolum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		1.5.95 0:00	3933-1				HKU(M)
8436	3ac97e96-cb1a-46b5-b370-5bc4914efceb	http://localhost:8080/data/2/3ac97e96-cb1a-46b5-b370-5bc4914efceb/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		1.5.95 0:00	3935				HKU(M)
8437	5280ff8c-1bc5-4a8d-bd9a-8e8ee8a0eef7	http://localhost:8080/data/2/5280ff8c-1bc5-4a8d-bd9a-8e8ee8a0eef7/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		1.5.95 0:00	3936				HKU(M)
8438	66480eef-add4-4df7-9f9e-7aa552e8e3f5	http://localhost:8080/data/2/66480eef-add4-4df7-9f9e-7aa552e8e3f5/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Anthostomella birima Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		1.5.95 0:00	3937-1				HKU(M)
8439	5d50f4ea-095c-4fe0-9926-e6ef4881fc63	http://localhost:8080/data/2/5d50f4ea-095c-4fe0-9926-e6ef4881fc63/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Diaporthe palmarum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		1.5.95 0:00	3938				HKU(M)
8440	86f3447a-8e52-4063-8fbb-48e31a9f13ec	http://localhost:8080/data/2/86f3447a-8e52-4063-8fbb-48e31a9f13ec/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		1.5.95 0:00	3939				HKU(M)
8441	b1308f95-2fbf-4160-9f0e-397045a91b0f	http://localhost:8080/data/2/b1308f95-2fbf-4160-9f0e-397045a91b0f/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Hyde Park			Specimen					Diatrypella borassi Chona & Munjal	ICZN	AU		2.5.95 0:00	3940				HKU(M)
8442	44a48d52-6cd0-4ce8-ad17-356ed4c17d69	http://localhost:8080/data/2/44a48d52-6cd0-4ce8-ad17-356ed4c17d69/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Anthostomella birima Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		1.5.95 0:00	3942-1				HKU(M)
8443	dfb5ef02-0b26-43b3-89a8-f861471e1b95	http://localhost:8080/data/2/dfb5ef02-0b26-43b3-89a8-f861471e1b95/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Lasiodiplodia theobromae (Pat.) Griff. & Maubl.	ICZN	AU		1.5.95 0:00	3942-2				HKU(M)
8444	98668378-5815-4c0d-aebf-121a1b498620	http://localhost:8080/data/2/98668378-5815-4c0d-aebf-121a1b498620/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Royal Botanical Gardens			Specimen					Lasiodiplodia theobromae (Pat.) Griff. & Maubl.	ICZN	AU		1.5.95 0:00	3943-1				HKU(M)
8445	47f537a3-69fe-44d9-8a6f-25c9d7339d14	http://localhost:8080/data/2/47f537a3-69fe-44d9-8a6f-25c9d7339d14/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Hyde Park			Specimen					Coniothyrium sp. 1	ICZN	AU		2.5.95 0:00	3945-1				HKU(M)
8446	09bbef9a-fb09-4d97-a90c-2f9fadd4c0a0	http://localhost:8080/data/2/09bbef9a-fb09-4d97-a90c-2f9fadd4c0a0/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Hyde Park			Specimen					Lasiodiplodia theobromae (Pat.) Griff. & Maubl.	ICZN	AU		2.5.95 0:00	3945-2				HKU(M)
8447	a40e8b71-7379-4868-a26e-b5f6948d6280	http://localhost:8080/data/2/a40e8b71-7379-4868-a26e-b5f6948d6280/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Hyde Park			Specimen					Diatrypella borassi Chona & Munjal	ICZN	AU		2.5.95 0:00	3946				HKU(M)
8448	4393f2b8-8f99-443d-a952-b7df6abc7e5a	http://localhost:8080/data/2/4393f2b8-8f99-443d-a952-b7df6abc7e5a/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Hyde Park			Specimen					Diaporthe palmarum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		2.7.95 0:00	3947				HKU(M)
8449	210eda06-d27a-47e0-b7ea-5a0f08ff48d3	http://localhost:8080/data/2/210eda06-d27a-47e0-b7ea-5a0f08ff48d3/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Hyde Park			Specimen					Anthostomella birima Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		2.5.95 0:00	3948-1				HKU(M)
8450	d0e7fa2c-12c2-4a86-a7ca-88fc9670345e	http://localhost:8080/data/2/d0e7fa2c-12c2-4a86-a7ca-88fc9670345e/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Hyde Park			Specimen					Hysterographium mori (Schwein.) Rehm	ICZN	AU		2.5.95 0:00	3949-1				HKU(M)
8451	902715f5-3d51-4602-8076-ac1698c56039	http://localhost:8080/data/2/902715f5-3d51-4602-8076-ac1698c56039/detail.html	Thu Sep 25 01:14:04 CEST 2008		HKU	Sydney	Joanne E. Taylor		AUSTRALIA, Sydney, Hyde Park			Specimen					Anthostomella birima Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		2.5.95 0:00	3951				HKU(M)
