"ID","NOMENCLATURAL_CODE","LOCALITY","SCIENTIFIC_NAME","COLLECTOR","ORDER","CATALOG_NUMBER","GENUS","EARLIEST_DATE_COLLECTED","INFRASPECIFIC_EPITHET","BASIS_OF_RECORD","CONTINENT","FAMILY","COUNTRY","KINGDOM","MINIMUM_ELEVATION_IN_METERS","STATE_PROVINCE","INSTITUTION_CODE","PHYLUM","DECIMAL_LATITUDE","IDENTIFIED_BY","CLASSS","COLLECTION_CODE","SPECIFIC_EPITHET","DECIMAL_LONGITUDE"
"694","ICBN","Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2250m","Muscari cf. neglectum / armeniacum / bourgaei","Markus Döring","Liliales","299","Muscari","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Liliaceae","TR","Plantae","2250","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","cf. neglectum / armeniacum / bourgaei","30.10000"
"695","ICBN","Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2200m","Festuca elwendiana Markgr.-Dann.","Markus Döring","Cyperales","300","Festuca","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2200","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","elwendiana","30.10000"
"696","ICBN","Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2200m","Muscari cf. neglectum / armeniacum / bourgaei","Markus Döring","Liliales","301","Muscari","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Liliaceae","TR","Plantae","2200","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","cf. neglectum / armeniacum / bourgaei","30.10000"
"697","ICBN","Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2200m","Papaver polychaetum Schott & Kotschy","Markus Döring","Papaverales","302","Papaver","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Papaveraceae","TR","Plantae","2200","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","polychaetum","30.10000"
"698","ICBN","Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2200m","Papaver polychaetum Schott & Kotschy","Markus Döring","Papaverales","303","Papaver","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Papaveraceae","TR","Plantae","2200","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","polychaetum","30.10000"
"699","ICBN","Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2200m","Pimpinella tragium subsp. lithophila (I. Schischk.) Tutin","Markus Döring","Apiales","304","Pimpinella","1999-07-04 00:00:00.0","lithophila","PreservedSpecimen","Asia","Apiaceae","TR","Plantae","2200","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","tragium","30.10000"
"700","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Marrubium globosum subsp. globosum","Markus Döring","Lamiales","305","Marrubium","1999-07-04 00:00:00.0","globosum","PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","globosum","30.10000"
"701","ICBN","Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2200m","Galium incanum subsp. centrale Ehrend.","Markus Döring","Rubiales","306","Galium","1999-07-04 00:00:00.0","centrale","PreservedSpecimen","Asia","Rubiaceae","TR","Plantae","2200","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","incanum","30.10000"
"702","ICBN","Beydaglari, Kizlar sivrisi, 26003000m","Acantholimon lycaonicum Boiss. & Heldr.","Markus Döring","Plumbaginales","307","Acantholimon","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Plumbaginaceae","TR","Plantae","2600-3000","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","lycaonicum","30.10000"
"703","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Onopordum sibthorpianum Boiss. & Heldr.","Markus Döring","Asterales","308","Onopordum","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","sibthorpianum","30.10000"
"704","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Vavilovia formosa (Stev.) Fed.","Markus Döring","Fabales","309","Vavilovia","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Fabaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","formosa","30.10000"
"705","ICBN","Sandras Dagi above Agla, plateau below Çiçekbaba Tepesi, 1900m","noch unbestimmt !!!","Markus Döring",,"31","noch unbestimmt !!!","1999-06-19 00:00:00.0",,"PreservedSpecimen","Asia","unbekannt","TR","Plantae","1900","Mugla","BGBM",,"37.07000","Markus Döring",,"B",,"28.80000"
"706","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Fumaria parviflora Lam.","Markus Döring","Papaverales","310","Fumaria","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Papaveraceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","parviflora","30.10000"
"707","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Satureja graveolens (M.Bieb.) Caruel","Markus Döring","Lamiales","311","Satureja","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","graveolens","30.10000"
"708","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Galium verum subsp. verum","Markus Döring","Rubiales","312","Galium","1999-07-04 00:00:00.0","verum","PreservedSpecimen","Asia","Rubiaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","verum","30.10000"
"709","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Geranium tuberosum subsp. tuberosum","Markus Döring","Geraniales","313","Geranium","1999-07-04 00:00:00.0","tuberosum","PreservedSpecimen","Asia","Geraniaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","tuberosum","30.10000"
"710","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Sedum album L.","Markus Döring","Rosales","314","Sedum","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Crassulaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","album","30.10000"
"711","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Chenopodiaceae spec.","Markus Döring","Caryophyllales","315","Chenopodiaceae","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Chenopodiaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","spec.","30.10000"
"712","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Malva neglecta Wallr.","Markus Döring","Malvales","316a","Malva","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Malvaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","neglecta","30.10000"
"713","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Nepeta spec.","Markus Döring","Lamiales","316b","Nepeta","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","spec.","30.10000"
"714","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Lamium garganicum subsp. reniforme (Benth.) R.B.Mill","Markus Döring","Lamiales","317","Lamium","1999-07-04 00:00:00.0","reniforme","PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","garganicum","30.10000"
"715","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Silene armena var. armena","Markus Döring","Caryophyllales","318","Silene","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","armena","30.10000"
"716","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Crepis sancta (L.) Babcock","Markus Döring","Asterales","319","Crepis","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","sancta","30.10000"
"717","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Viola modesta Fenzl","Markus Döring","Violales","320","Viola","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Violaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","modesta","30.10000"
"718","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Arenaria serpyllifolia L.","Markus Döring","Caryophyllales","321","Arenaria","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","serpyllifolia","30.10000"
"719","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Thlaspi perfoliatum L.","Markus Döring","Capparales","322","Thlaspi","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","perfoliatum","30.10000"
"720","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Alyssum alyssoides (L.) L.","Markus Döring","Capparales","323","Alyssum","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","alyssoides","30.10000"
"721","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Capsella bursa-pastoris (L.) L.W.Medicus","Markus Döring","Capparales","324","Capsella","1999-07-04 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","bursa-pastoris","30.10000"
"722","ICBN","Beydaglari, Kizlar sivrisi, Yayla Ekizce, 1800m","Noaea mucronata subsp. mucronata","Markus Döring","Caryophyllales","325","Noaea","1999-07-04 00:00:00.0","mucronata","PreservedSpecimen","Asia","Chenopodiaceae","TR","Plantae","~ 1800","Antalya","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","mucronata","30.10000"
"723","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, 1600m","Ostrya carpinifolia Scop.","Markus Döring","Fagales","326","Ostrya","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Corylaceae","TR","Plantae","1600","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","carpinifolia","30.43200"
"724","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, 1700m","Stachys cretica s.l. L.","Markus Döring","Lamiales","327","Stachys","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","1700","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","cretica s.l.","30.43200"
"725","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, 1700m","Digitalis ferruginea subsp. ferruginea","Markus Döring","Scrophulariales","328","Digitalis","1999-07-08 00:00:00.0","ferruginea","PreservedSpecimen","Asia","Scrophulariaceae","TR","Plantae","1700","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","ferruginea","30.43200"
"726","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, 1700m","Silene armena var. serrulata (Boiss.) Coode & Cullen","Markus Döring","Caryophyllales","329","Silene","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","1700","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","armena","30.43200"
"727","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, shortly beyond the timberline, 1850m","Hesperis bicuspidata (Willd.) Poir.","Markus Döring","Capparales","330","Hesperis","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","1850","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","bicuspidata","30.43200"
"728","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, shortly beyond the timberline, 1850m","Pterocephalus pinardii Boiss.","Markus Döring","Dipsacales","331","Pterocephalus","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Dipsacaceae","TR","Plantae","1850","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","pinardii","30.43200"
"729","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, shortly beyond the timberline, 1850m","Prometheum sempervivoides (Fisch. ex M.Bieb.) H.Ohba","Markus Döring","Rosales","332","Prometheum","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Crassulaceae","TR","Plantae","1850","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","sempervivoides","30.43200"
"730","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, shortly beyond the timberline, 1850m","Dorystaechas hastata Boiss. & Heldr.","Markus Döring","Lamiales","333","Dorystaechas","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","1850","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","hastata","30.43200"
"731","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Verbascum cheiranthifolium var. cheiranthifolium","Markus Döring","Scrophulariales","334","Verbascum","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Scrophulariaceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","cheiranthifolium","30.43200"
"732","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Silene pruinosa Boiss.","Markus Döring","Caryophyllales","336","Silene","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","pruinosa","30.43200"
"733","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Aethionema iberideum (Boiss.) Boiss.","Markus Döring","Capparales","337","Aethionema","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","iberideum","30.43200"
"734","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Sideritis libanotica Labill.","Markus Döring","Lamiales","338","Sideritis","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","libanotica","30.43200"
"735","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m","Hypericum aviculariifolium var. bourgaei (Boiss.) Robson","Markus Döring","Malpighiales","339","Hypericum","1999-07-08 00:00:00.0","depilatum","PreservedSpecimen","Asia","Hypericaceae","TR","Plantae","2000","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","aviculariifolium","30.43200"
"736","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Hypericum aviculariifolium var. bourgaei (Boiss.) Robson","Markus Döring","Malpighiales","339x24","Hypericum","1999-07-08 00:00:00.0","depilatum","PreservedSpecimen","Asia","Hypericaceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","aviculariifolium","30.43200"
"737","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m","Cephalaria lycica K.M.Matthew","Markus Döring","Dipsacales","340","Cephalaria","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Dipsacaceae","TR","Plantae","2000","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","lycica","30.43200"
"738","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Astragalus angustifolius subsp. angustifolius","Markus Döring","Fabales","341","Astragalus","1999-07-08 00:00:00.0","angustifolius","PreservedSpecimen","Asia","Fabaceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","angustifolius","30.43200"
"739","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Centaurea bourgaei Boiss.","Markus Döring","Asterales","342","Centaurea","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","bourgaei","30.43200"
"740","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Veronica cuneifolia subsp. cuneifolia","Markus Döring","Scrophulariales","343","Veronica","1999-07-08 00:00:00.0","cuneifolia","PreservedSpecimen","Asia","Scrophulariaceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","cuneifolia","30.43200"
"741","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Cruciata taurica (Pall. ex Willd.) Ehrend.","Markus Döring","Rubiales","344","Cruciata","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Rubiaceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","taurica","30.43200"
"742","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Alyssum aurantiacum Boiss.","Markus Döring","Capparales","345a","Alyssum","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","aurantiacum","30.43200"
"743","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Alyssum pateri subsp. pateri","Markus Döring","Capparales","345b","Alyssum","1999-07-08 00:00:00.0","pateri","PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","pateri","30.43200"
"744","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Rosa pulverulenta M.Bieb.","Markus Döring","Rosales","346","Rosa","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Rosaceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","pulverulenta","30.43200"
"745","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Galium incanum subsp. centrale Ehrend.","Markus Döring","Rubiales","347","Galium","1999-07-08 00:00:00.0","centrale","PreservedSpecimen","Asia","Rubiaceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","incanum","30.43200"
"746","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Alkanna areolata var. areolata","Markus Döring","Lamiales","348","Alkanna","1999-07-08 00:00:00.0",,"PreservedSpecimen","Asia","Boraginaceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","areolata","30.43200"
"747","ICBN","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2050m","Bromus tomentellus subsp. tomentellus","Markus Döring","Cyperales","349a","Bromus","1999-07-08 00:00:00.0","tomentellus","PreservedSpecimen","Asia","Poaceae","TR","Plantae","2050","Antalya","BGBM","Magnoliophyta","36.53800","Markus Döring",,"B","tomentellus","30.43200"
