"ID","FAMILY","INSTITUTION_CODE","INFRASPECIFIC_EPITHET","REMARKS","COLLECTOR","KINGDOM","LOCALITY","GENUS","INFRASPECIFIC_RANK","BASIS_OF_RECORD","PHYLUM","SPECIFIC_EPITHET","MINIMUM_ELEVATION_IN_METERS","CLASS","SCIENTIFIC_NAME","NOMENCLATURAL_CODE","EARLIEST_DATE_COLLECTED","COUNTRY","CATALOG_NUMBER","STATE_PROVINCE","AUTHOR_YEAR_OF_SCIENTIFIC_NAME","ORDER","CONTINENT","COLLECTION_CODE"
"4055","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2500m","Minuartia",,"PreservedSpecimen","Magnoliophyta","juniperina","2500",,"Minuartia juniperina (L.) Maire & Petitm.","ICBN","1999-07-15 00:00:00.0","TR","560","Ïsparta/Konya","(L.) Maire & Petitm.","Caryophyllales","Asia","B"
"4056","Fabaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2500m","Onobrychis",,"PreservedSpecimen","Magnoliophyta","cornuta","2500",,"Onobrychis cornuta (L.) Desv.","ICBN","1999-07-15 00:00:00.0","TR","561","Ïsparta/Konya","(L.) Desv.","Fabales","Asia","B"
"4057","Apiaceae","BGBM","persicum",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2500m","Bupleurum","Subspecies","PreservedSpecimen","Magnoliophyta","falcatum","2500",,"Bupleurum falcatum subsp. persicum (Boiss.) Koso-Pol.","ICBN","1999-07-15 00:00:00.0","TR","562","Ïsparta/Konya","(Boiss.) Koso-Pol.","Apiales","Asia","B"
"4058","Apiaceae","BGBM","persicum",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, 2100m","Bupleurum","Subspecies","PreservedSpecimen","Magnoliophyta","falcatum","2100",,"Bupleurum falcatum subsp. persicum (Boiss.) Koso-Pol.","ICBN","1999-07-15 00:00:00.0","TR","562x","Ïsparta/Konya","(Boiss.) Koso-Pol.","Apiales","Asia","B"
"4059","unbekannt","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, 2100m","noch unbestimmt !!!",,"PreservedSpecimen",,,"2100",,"noch unbestimmt !!!","ICBN","1999-07-15 00:00:00.0","TR","563","Ïsparta/Konya",,,"Asia","B"
"4060","Globulariaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, 2100m","Globularia",,"PreservedSpecimen","Magnoliophyta","trichosantha","2100",,"Globularia trichosantha J.C.Fisch. & C.A.Mey.","ICBN","1999-07-15 00:00:00.0","TR","564","Ïsparta/Konya","J.C.Fisch. & C.A.Mey.","Scrophulariales","Asia","B"
"4061","Asteraceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Hieracium",,"PreservedSpecimen","Magnoliophyta","pilosella","2200",,"Hieracium pilosella L.","ICBN","1999-07-16 00:00:00.0","TR","565","Ïsparta/Konya","L.","Asterales","Asia","B"
"4062","Rubiaceae","BGBM","monticola",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Asperula","Subspecies","PreservedSpecimen","Magnoliophyta","stricta","2200",,"Asperula stricta subsp. monticola Ehrend.","ICBN","1999-07-16 00:00:00.0","TR","566","Ïsparta/Konya","Ehrend.","Rubiales","Asia","B"
"4063","Plantaginaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Plantago",,"PreservedSpecimen","Magnoliophyta","holosteum","2200",,"Plantago holosteum Scop.","ICBN","1999-07-16 00:00:00.0","TR","567","Ïsparta/Konya","Scop.","Plantaginales","Asia","B"
"4064","Asteraceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Leontodon","Variety","PreservedSpecimen","Magnoliophyta","oxylepis","2200",,"Leontodon oxylepis var. oxylepis","ICBN","1999-07-16 00:00:00.0","TR","568","Ïsparta/Konya",,"Asterales","Asia","B"
"4065","Scrophulariaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Bornmuellerantha",,"PreservedSpecimen","Magnoliophyta","aucheri","2200",,"Bornmuellerantha aucheri Boiss.","ICBN","1999-07-16 00:00:00.0","TR","569","Ïsparta/Konya","Boiss.","Scrophulariales","Asia","B"
"4066","Crassulaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Sedum",,"PreservedSpecimen","Magnoliophyta","ursi","2200",,"Sedum ursi t´Hart","ICBN","1999-07-16 00:00:00.0","TR","570","Ïsparta/Konya","t´Hart","Rosales","Asia","B"
"4067","Asteraceae","BGBM","plicatum",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Helichrysum","Subspecies","PreservedSpecimen","Magnoliophyta","plicatum","2200",,"Helichrysum plicatum subsp. plicatum","ICBN","1999-07-16 00:00:00.0","TR","571","Ïsparta/Konya",,"Asterales","Asia","B"
"4068","Asteraceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Centaurea",,"PreservedSpecimen","Magnoliophyta","virgata ?B?","2200",,"Centaurea virgata ?B? Lam.","ICBN","1999-07-16 00:00:00.0","TR","572","Ïsparta/Konya","Lam.","Asterales","Asia","B"
"4069","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Arenaria",,"PreservedSpecimen","Magnoliophyta","acerosa","2200",,"Arenaria acerosa Boiss.","ICBN","1999-07-16 00:00:00.0","TR","573","Ïsparta/Konya","Boiss.","Caryophyllales","Asia","B"
"4070","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Sideritis",,"PreservedSpecimen","Magnoliophyta","libanotica","2200",,"Sideritis libanotica Labill.","ICBN","1999-07-16 00:00:00.0","TR","574","Ïsparta/Konya","Labill.","Lamiales","Asia","B"
"4071","Apiaceae","BGBM","heldreichii",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Eryngium","Subspecies","PreservedSpecimen","Magnoliophyta","bourgatii","2200",,"Eryngium bourgatii subsp. heldreichii (Boiss.) P.H.Davis","ICBN","1999-07-16 00:00:00.0","TR","575","Ïsparta/Konya","(Boiss.) P.H.Davis","Apiales","Asia","B"
"4072","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Dianthus","Variety","PreservedSpecimen","Magnoliophyta","zonatus","2200",,"Dianthus zonatus var. zonatus","ICBN","1999-07-16 00:00:00.0","TR","576","Ïsparta/Konya",,"Caryophyllales","Asia","B"
"4073","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Iberis",,"PreservedSpecimen","Magnoliophyta","sempervirens","2200",,"Iberis sempervirens L.","ICBN","1999-07-16 00:00:00.0","TR","577","Ïsparta/Konya","L.","Capparales","Asia","B"
"4074","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Silene",,"PreservedSpecimen","Magnoliophyta","rhynchocarpa","2200",,"Silene rhynchocarpa Boiss.","ICBN","1999-07-16 00:00:00.0","TR","578","Ïsparta/Konya","Boiss.","Caryophyllales","Asia","B"
"4075","Poaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Koeleria",,"PreservedSpecimen","Magnoliophyta","macrantha","2200",,"Koeleria macrantha (Ledeb.) Schult.","ICBN","1999-07-16 00:00:00.0","TR","579","Ïsparta/Konya","(Ledeb.) Schult.","Cyperales","Asia","B"
"4076","Asteraceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, Çiçekbaba Tepesi, 2000m","Centaurea","Variety","PreservedSpecimen","Magnoliophyta","reuterana","2000",,"Centaurea reuterana var. reuterana","ICBN","1999-06-19 00:00:00.0","TR","58","Mugla",,"Asterales","Asia","B"
"4077","Fabaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, 2100m","Astragalus",,"PreservedSpecimen","Magnoliophyta","paecilanthus","2100",,"Astragalus paecilanthus Boiss. & Heldr.","ICBN","1999-07-15 00:00:00.0","TR","580","Ïsparta/Konya","Boiss. & Heldr.","Fabales","Asia","B"
"4078","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, 2100m","Salvia",,"PreservedSpecimen","Magnoliophyta","cadmica","2100",,"Salvia cadmica Boiss.","ICBN","1999-07-15 00:00:00.0","TR","581","Ïsparta/Konya","Boiss.","Lamiales","Asia","B"
"4079","Asteraceae","BGBM","pycnotrichus",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, 2100m","Erigeron","Subspecies","PreservedSpecimen","Magnoliophyta","acer","2100",,"Erigeron acer subsp. pycnotrichus (Vierh.) Grierson","ICBN","1999-07-15 00:00:00.0","TR","582","Ïsparta/Konya","(Vierh.) Grierson","Asterales","Asia","B"
"4080","Lamiaceae","BGBM","mesogitana",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Ajuga","Subspecies","PreservedSpecimen","Magnoliophyta","chamaepitys","2250",,"Ajuga chamaepitys subsp. mesogitana (Boiss.) Bornm.","ICBN","1999-07-16 00:00:00.0","TR","583","Ïsparta/Konya","(Boiss.) Bornm.","Lamiales","Asia","B"
"4081","Fabaceae","BGBM","pulchella",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Anthyllis","Subspecies","PreservedSpecimen","Magnoliophyta","vulneraria","2250",,"Anthyllis vulneraria subsp. pulchella (Vis.) Bornm.","ICBN","1999-07-16 00:00:00.0","TR","584","Ïsparta/Konya","(Vis.) Bornm.","Fabales","Asia","B"
"4082","Asteraceae","BGBM","extrarosularis",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Centaurea","Subspecies","PreservedSpecimen","Magnoliophyta","pichleri","2250",,"Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz","ICBN","1999-07-16 00:00:00.0","TR","585a","Ïsparta/Konya","(Hayek & Siehe) Wagenitz","Asterales","Asia","B"
"4083","Caryophyllaceae","BGBM","alpestris",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Arenaria","Subspecies","PreservedSpecimen","Magnoliophyta","cf. pamphylica","2250",,"Arenaria cf. pamphylica subsp. alpestris (McNeill) McNeill","ICBN","1999-07-16 00:00:00.0","TR","585b","Ïsparta/Konya","(McNeill) McNeill","Caryophyllales","Asia","B"
"4084","Asteraceae","BGBM","austro-occidentalis",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Centaurea","Subspecies","PreservedSpecimen","Magnoliophyta","drabifolia","2250",,"Centaurea drabifolia subsp. austro-occidentalis Wagenitz","ICBN","1999-07-16 00:00:00.0","TR","586","Ïsparta/Konya","Wagenitz","Asterales","Asia","B"
"4085","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Teucrium","Variety","PreservedSpecimen","Magnoliophyta","montanum","2250",,"Teucrium montanum var. parnassicum Celak","ICBN","1999-07-16 00:00:00.0","TR","587","Ïsparta/Konya","Celak","Lamiales","Asia","B"
"4086","Fabaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Astragalus",,"PreservedSpecimen","Magnoliophyta","hirsutus","2250",,"Astragalus hirsutus Vahl","ICBN","1999-07-16 00:00:00.0","TR","588","Ïsparta/Konya","Vahl","Fabales","Asia","B"
"4087","Fabaceae","BGBM",,,"Markus Döring","Plantae","Beydaglari, Bakirli Dagi above SaklikentSakklikent, 1900m","Astragalus","Variety","PreservedSpecimen","Magnoliophyta","plumosus","1900",,"Astragalus plumosus var. krugianus (Freyn & Bornm.) D.F.Chamb. & Matthews","ICBN","1999-07-12 00:00:00.0","TR","589","Antalya","(Freyn & Bornm.) D.F.Chamb. & Matthews","Fabales","Asia","B"
"4088","Liliaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Muscari",,"PreservedSpecimen","Magnoliophyta","cf. armeniacum","2250",,"Muscari cf. armeniacum Leichtlin ex Baker","ICBN","1999-07-16 00:00:00.0","TR","590","Ïsparta/Konya","Leichtlin ex Baker","Liliales","Asia","B"
"4089","Boraginaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Onosma",,"PreservedSpecimen","Magnoliophyta","cinerea","2250",,"Onosma cinerea Schreb.","ICBN","1999-07-16 00:00:00.0","TR","591","Ïsparta/Konya","Schreb.","Lamiales","Asia","B"
"4090","Poaceae","BGBM","fallax",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Poa","Subspecies","PreservedSpecimen","Magnoliophyta","alpina","2250",,"Poa alpina subsp. fallax F.Herm.","ICBN","1999-07-16 00:00:00.0","TR","592","Ïsparta/Konya","F.Herm.","Cyperales","Asia","B"
"4091","Fabaceae","BGBM","angustifolius",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Astragalus","Subspecies","PreservedSpecimen","Magnoliophyta","angustifolius","2250",,"Astragalus angustifolius subsp. angustifolius","ICBN","1999-07-16 00:00:00.0","TR","593","Ïsparta/Konya",,"Fabales","Asia","B"
"4092","Rubiaceae","BGBM","centrale",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Galium","Subspecies","PreservedSpecimen","Magnoliophyta","incanum","2250",,"Galium incanum subsp. centrale Ehrend.","ICBN","1999-07-16 00:00:00.0","TR","594","Ïsparta/Konya","Ehrend.","Rubiales","Asia","B"
"4093","Cupressaceae","BGBM","excelsa",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Juniperus","Subspecies","PreservedSpecimen","Pinophyta","excelsa","2250",,"Juniperus excelsa subsp. excelsa","ICBN","1999-07-16 00:00:00.0","TR","595","Ïsparta/Konya",,"Pinales","Asia","B"
"4094","Campanulaceae","BGBM","cichoriiforme",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Asyneuma","Subspecies","PreservedSpecimen","Magnoliophyta","virgatum","2250",,"Asyneuma virgatum subsp. cichoriiforme (Boiss.) Damboldt","ICBN","1999-07-16 00:00:00.0","TR","596","Ïsparta/Konya","(Boiss.) Damboldt","Campanulales","Asia","B"
"4095","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2280m","Phlomis",,"PreservedSpecimen","Magnoliophyta","armeniaca","2280",,"Phlomis armeniaca Willd.","ICBN","1999-07-16 00:00:00.0","TR","597","Ïsparta/Konya","Willd.","Lamiales","Asia","B"
"4096","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2280m","Satureja",,"PreservedSpecimen","Magnoliophyta","graveolens","2280",,"Satureja graveolens (M.Bieb.) Caruel","ICBN","1999-07-16 00:00:00.0","TR","598","Ïsparta/Konya","(M.Bieb.) Caruel","Lamiales","Asia","B"
"4097","Lamiaceae","BGBM","sipyleus",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Thymus","Variety","PreservedSpecimen","Magnoliophyta","sipyleus","2250",,"Thymus sipyleus var. davisianus Ronniger","ICBN","1999-07-16 00:00:00.0","TR","599","Ïsparta/Konya","Ronniger","Lamiales","Asia","B"
"4098","Fabaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, Çiçekbaba Tepesi, 2000m","Genista",,"PreservedSpecimen","Magnoliophyta","sandrasica","2000",,"Genista sandrasica Hartvig & Strid","ICBN","1999-06-19 00:00:00.0","TR","60","Mugla","Hartvig & Strid","Fabales","Asia","B"
"4099","Lamiaceae","BGBM","longicaulis",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Thymus","Variety","PreservedSpecimen","Magnoliophyta","longicaulis","2250",,"Thymus longicaulis var. longicaulis","ICBN","1999-07-16 00:00:00.0","TR","600","Ïsparta/Konya",,"Lamiales","Asia","B"
"4100","Poaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2280m","Bromus",,"PreservedSpecimen","Magnoliophyta","squarrosus","2280",,"Bromus squarrosus L.","ICBN","1999-07-16 00:00:00.0","TR","601","Ïsparta/Konya","L.","Cyperales","Asia","B"
"4101","Lamiaceae","BGBM","macrodon",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Marrubium","Subspecies","PreservedSpecimen","Magnoliophyta","astracanicum","2250",,"Marrubium astracanicum subsp. macrodon (Bornm.) P.H.Davis","ICBN","1999-07-16 00:00:00.0","TR","602","Ïsparta/Konya","(Bornm.) P.H.Davis","Lamiales","Asia","B"
"4102","Scrophulariaceae","BGBM","davisii",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, saddle range above the firewatch tower (ascent from Yenisarbademli village), 2360m","Euphrasia","Subspecies","PreservedSpecimen","Magnoliophyta","minima","2360",,"Euphrasia minima subsp. davisii Yeo","ICBN","1999-07-16 00:00:00.0","TR","603","Ïsparta/Konya","Yeo","Scrophulariales","Asia","B"
"4103","Plantaginaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Plantago",,"PreservedSpecimen","Magnoliophyta","holosteum","2250",,"Plantago holosteum Scop.","ICBN","1999-07-16 00:00:00.0","TR","604","Ïsparta/Konya","Scop.","Plantaginales","Asia","B"
"4104","Plantaginaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, saddle range above the firewatch tower (ascent from Yenisarbademli village), 2340m","Plantago",,"PreservedSpecimen","Magnoliophyta","holosteum","2340",,"Plantago holosteum Scop.","ICBN","1999-07-16 00:00:00.0","TR","604x60","Ïsparta/Konya","Scop.","Plantaginales","Asia","B"
"4105","Campanulaceae","BGBM","sibthorpianum",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, saddle range above the firewatch tower (ascent from Yenisarbademli village), 2360m","Asyneuma","Subspecies","PreservedSpecimen","Magnoliophyta","rigidum","2360",,"Asyneuma rigidum subsp. sibthorpianum (Schult.) Damboldt","ICBN","1999-07-16 00:00:00.0","TR","605","Ïsparta/Konya","(Schult.) Damboldt","Campanulales","Asia","B"
"4106","Caryophyllaceae","BGBM","oreina",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, saddle range above the firewatch tower (ascent from Yenisarbademli village), 2360m","Minuartia","Subspecies","PreservedSpecimen","Magnoliophyta","recurva","2360",,"Minuartia recurva subsp. oreina (Mattf.) McNeill","ICBN","1999-07-16 00:00:00.0","TR","606","Ïsparta/Konya","(Mattf.) McNeill","Caryophyllales","Asia","B"
"4107","Lamiaceae","BGBM","iberica",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Stachys","Variety","PreservedSpecimen","Magnoliophyta","iberica","2250",,"Stachys iberica var. densipilosa Bhattacharjee","ICBN","1999-07-16 00:00:00.0","TR","607","Ïsparta/Konya","Bhattacharjee","Lamiales","Asia","B"
"4108","Polygonaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Rumex",,"PreservedSpecimen","Magnoliophyta","acetosella","2250",,"Rumex acetosella L.","ICBN","1999-07-16 00:00:00.0","TR","608","Ïsparta/Konya","L.","Polygonales","Asia","B"
"4109","Plantaginaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Plantago",,"PreservedSpecimen","Magnoliophyta","holosteum","2250",,"Plantago holosteum Scop.","ICBN","1999-07-16 00:00:00.0","TR","609","Ïsparta/Konya","Scop.","Plantaginales","Asia","B"
"4110","Hypericaceae","BGBM","confertum",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Hypericum","Subspecies","PreservedSpecimen","Magnoliophyta","confertum","2250",,"Hypericum confertum subsp. confertum","ICBN","1999-07-16 00:00:00.0","TR","610","Ïsparta/Konya",,"Malpighiales","Asia","B"
"4111","Fabaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Astragalus","Variety","PreservedSpecimen","Magnoliophyta","plumosus","2250",,"Astragalus plumosus var. krugianus (Freyn & Bornm.) D.F.Chamb. & Matthews","ICBN","1999-07-16 00:00:00.0","TR","611","Ïsparta/Konya","(Freyn & Bornm.) D.F.Chamb. & Matthews","Fabales","Asia","B"
"4112","Apiaceae","BGBM","microcarpum",,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Bunium","Subspecies","PreservedSpecimen","Magnoliophyta","microcarpum","2250",,"Bunium microcarpum subsp. microcarpum","ICBN","1999-07-16 00:00:00.0","TR","612","Ïsparta/Konya",,"Apiales","Asia","B"
"4113","Crassulaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2280m","Sedum",,"PreservedSpecimen","Magnoliophyta","amplexicaule","2280",,"Sedum amplexicaule DC.","ICBN","1999-07-16 00:00:00.0","TR","613","Ïsparta/Konya","DC.","Rosales","Asia","B"
"4114","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Arenaria",,"PreservedSpecimen","Magnoliophyta","acerosa","2250",,"Arenaria acerosa Boiss.","ICBN","1999-07-16 00:00:00.0","TR","614","Ïsparta/Konya","Boiss.","Caryophyllales","Asia","B"
"4115","Fabaceae","BGBM",,,"Markus Döring","Plantae","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2250m","Chamaecytisus",,"PreservedSpecimen","Magnoliophyta","pygmaeus","2250",,"Chamaecytisus pygmaeus (Willd.) Rothm.","ICBN","1999-07-16 00:00:00.0","TR","615","Ïsparta/Konya","(Willd.) Rothm.","Fabales","Asia","B"
