Collection code	Catalogue No	Country (interpreted)	Latitude	Longitude	Coordinate precision	Cell id	Centi cell id
HKU(M)	4004-4	CN	30.3	109		43489	30
HKU(M)	4005-2	CN	30.3	109		43489	30
HKU(M)	4006-1	CN	30.3	109		43489	30
HKU(M)	4006-2	CN	30.3	109		43489	30
HKU(M)	4010-1	CN	30.1	109.4		43489	14
HKU(M)	4010-2	CN	30.1	109.4		43489	14
HKU(M)	4012-2	CN	30.3	109		43489	30
HKU(M)	4012-3	CN	30.3	109		43489	30
HKU(M)	4012-4	CN	30.3	109		43489	30
HKU(M)	4012-5	CN	30.3	109		43489	30
HKU(M)	4013-2	CN	30.3	109		43489	30
HKU(M)	4013-3	CN	30.3	109		43489	30
HKU(M)	4013-4	CN	30.3	109		43489	30
HKU(M)	4014-2	CN	30.3	109		43489	30
HKU(M)	4014-3	CN	30.3	109		43489	30
HKU(M)	4015-2	CN	30.3	109		43489	30
HKU(M)	4015-3	CN	30.3	109		43489	30
HKU(M)	4015-4	CN	30.3	109		43489	30
HKU(M)	4015-5	CN	30.3	109		43489	30
HKU(M)	4016-2	CN	30.3	109		43489	30
HKU(M)	4017	CN	30.3	109		43489	30
HKU(M)	4018-3	CN	30.3	109		43489	30
HKU(M)	4019-2	CN	30.3	109		43489	30
HKU(M)	4019-3	CN	30.3	109		43489	30
HKU(M)	4021	CN	30.3	109		43489	30
HKU(M)	4022	CN	30.3	109		43489	30
HKU(M)	4024	UK	51.5	-0.3		50939	57
HKU(M)	4025-2	UK	51.5	-0.3		50939	57
HKU(M)	4026-2	UK	51.5	-0.3		50939	57
HKU(M)	4026-3	UK	51.5	-0.3		50939	57
HKU(M)	4026-4	UK	51.5	-0.3		50939	57
HKU(M)	4027	UK	51.5	-0.3		50939	57
HKU(M)	4028-1	UK	50.5	-4.7		50575	53
HKU(M)	4028-2	UK	50.5	-4.7		50575	53
HKU(M)	4029-2	UK	50.5	-4.7		50575	53
HKU(M)	4029-3	UK	50.5	-4.7		50575	53
HKU(M)	4029-4	UK	50.5	-4.7		50575	53
HKU(M)	4029-5	UK	50.5	-4.7		50575	53
HKU(M)	4029-6	UK	50.5	-4.7		50575	53
HKU(M)	4030-1	UK	50.5	-4.7		50575	53
HKU(M)	4030-2	UK	50.5	-4.7		50575	53
HKU(M)	4031	UK	50.5	-4.7		50575	53
HKU(M)	4032-1	UK	50.5	-4.7		50575	53
HKU(M)	4032-2	UK	50.5	-4.7		50575	53
HKU(M)	4032-3	UK	50.5	-4.7		50575	53
HKU(M)	4032-4	UK	50.5	-4.7		50575	53
HKU(M)	4033-1	UK	50.5	-4.7		50575	53
HKU(M)	4033-2	UK	50.5	-4.7		50575	53
HKU(M)	4035-2	UK	50.5	-4.7		50575	53
HKU(M)	4035-3	UK	50.5	-4.7		50575	53
HKU(M)	4035-4	UK	50.5	-4.7		50575	53
HKU(M)	4036-1	UK	50.5	-4.7		50575	53
HKU(M)	4036-2	UK	50.5	-4.7		50575	53
HKU(M)	4036-3	UK	50.5	-4.7		50575	53
HKU(M)	4037	UK	50.5	-4.7		50575	53
HKU(M)	4038-1	UK	50.5	-4.7		50575	53
HKU(M)	4038-2	UK	50.5	-4.7		50575	53
HKU(M)	4038-3	UK	50.5	-4.7		50575	53
HKU(M)	4040-2	UK	50.5	-4.7		50575	53
HKU(M)	4040-3	UK	50.5	-4.7		50575	53
HKU(M)	4041	UK	50.5	-4.7		50575	53
HKU(M)	4042-2	UK	50.5	-4.7		50575	53
HKU(M)	4042-3	UK	50.5	-4.7		50575	53
HKU(M)	4042-4	UK	50.5	-4.7		50575	53
HKU(M)	4043-2	UK	50.5	-4.7		50575	53
HKU(M)	4043-3	UK	50.5	-4.7		50575	53
HKU(M)	4045	UK	51.5	-0.6		50939	54
HKU(M)	4046-1	UK	51.5	-0.6		50939	54
HKU(M)	4046-2	UK	51.5	-0.6		50939	54
HKU(M)	4046-3	UK	51.5	-0.6		50939	54
HKU(M)	4046-4	UK	51.5	-0.6		50939	54
HKU(M)	4047-3	UK	51.5	-0.6		50939	54
HKU(M)	4047-4	UK	51.5	-0.6		50939	54
HKU(M)	4048-4	UK	51.5	-0.6		50939	54
HKU(M)	4050-1	UK	51.5	-0.6		50939	54
HKU(M)	4050-2	UK	51.5	-0.6		50939	54
HKU(M)	4050-3	UK	51.5	-0.6		50939	54
HKU(M)	4051	UK	51.5	-0.6		50939	54
HKU(M)	4052-1	UK	51.5	-0.6		50939	54
HKU(M)	4052-2	UK	51.5	-0.6		50939	54
HKU(M)	4054-1	UK	51.5	-0.6		50939	54
HKU(M)	4054-2	UK	51.5	-0.6		50939	54
HKU(M)	4054-3	UK	51.5	-0.6		50939	54
HKU(M)	4054-4	UK	51.5	-0.6		50939	54
HKU(M)	4055	UK	51.5	-0.6		50939	54
HKU(M)	4056-1	UK	51.5	-0.6		50939	54
HKU(M)	4056-2	UK	51.5	-0.6		50939	54
HKU(M)	4056-3	UK	51.5	-0.6		50939	54
HKU(M)	4057	CN	30.1	109.4		43489	14
HKU(M)	4060-2	CN	30.1	109.4		43489	14
HKU(M)	4060-3	CN	30.1	109.4		43489	14
HKU(M)	4060-4	CN	30.1	109.4		43489	14
HKU(M)	4060-5	CN	30.1	109.4		43489	14
HKU(M)	4060-6	CN	30.1	109.4		43489	14
HKU(M)	4061-3	CN	30.1	109.4		43489	14
HKU(M)	4061-4	CN	30.1	109.4		43489	14
HKU(M)	4063-2	CN	30.1	109.4		43489	14
HKU(M)	4063-3	CN	30.1	109.4		43489	14
HKU(M)	4063-4	CN	30.1	109.4		43489	14
HKU(M)	4064-4	CN	30.1	109.4		43489	14
HKU(M)	4068-2	CN	30.1	109.4		43489	14
HKU(M)	4069	CN	30.1	109.4		43489	14
HKU(M)	4070-3	CN	30.1	109.4		43489	14
HKU(M)	4070-4	CN	30.1	109.4		43489	14
HKU(M)	4071-2	CN	30.1	109.4		43489	14
HKU(M)	4074-3	CN	30.1	109.4		43489	14
HKU(M)	4074-4	CN	30.1	109.4		43489	14
HKU(M)	4074-5	CN	30.1	109.4		43489	14
HKU(M)	4075-3	CN	30.1	109.4		43489	14
HKU(M)	4075-4	CN	30.1	109.4		43489	14
HKU(M)	4076-4	CN	30.1	109.4		43489	14
HKU(M)	4076-5	CN	30.1	109.4		43489	14
HKU(M)	4078-3	CN	30.1	109.4		43489	14
HKU(M)	4081-2	CN	30.1	109.4		43489	14
HKU(M)	4082-2	CN	30.1	109.4		43489	14
HKU(M)	4082-3	CN	30.1	109.4		43489	14
HKU(M)	4090-1	CN	30.3	109		43489	30
HKU(M)	4090-2	CN	30.3	109		43489	30
HKU(M)	4091-3	CN	30.1	109.4		43489	14
HKU(M)	4091-4	CN	30.1	109.4		43489	14
HKU(M)	4092	CN	30.1	109.4		43489	14
HKU(M)	4093-2	CN	30.1	109.4		43489	14
HKU(M)	4093-3	CN	30.1	109.4		43489	14
HKU(M)	4094-7	CN	30.1	109.4		43489	14
HKU(M)	4096	CN	30.1	109.4		43489	14
HKU(M)	4097-2	CN	30.1	109.4		43489	14
HKU(M)	4098-3	CN	30.1	109.4		43489	14
HKU(M)	4098-4	CN	30.1	109.4		43489	14
HKU(M)	4102	CN	30.1	109.4		43489	14
HKU(M)	4104-5	CN	30.1	109.4		43489	14
HKU(M)	4104-6	CN	30.1	109.4		43489	14
HKU(M)	4105	CN	30.1	109.4		43489	14
HKU(M)	4106	CN	30.1	109.4		43489	14
HKU(M)	4108-2	CN	30.1	109.4		43489	14
HKU(M)	4109-2	CN	30.1	109.4		43489	14
HKU(M)	4111	CN	30.1	109.4		43489	14
HKU(M)	4114-1	CN	30.1	109.4		43489	14
HKU(M)	4114-2	CN	30.1	109.4		43489	14
HKU(M)	4114-3	CN	30.1	109.4		43489	14
HKU(M)	4114-4	CN	30.1	109.4		43489	14
HKU(M)	4115-2	CH	46.5	-4.3		49135	57
HKU(M)	4116-2	CH	46.5	-4.3		49135	57
HKU(M)	4117-2	CH	46.5	-4.3		49135	57
HKU(M)	4119-5	CH	46.5	-4.3		49135	57
HKU(M)	4119-6	CH	46.5	-4.3		49135	57
HKU(M)	4119-7	CH	46.5	-4.3		49135	57
HKU(M)	4119-8	CH	46.5	-4.3		49135	57
HKU(M)	4120-2	CH	46.5	-4.3		49135	57
HKU(M)	4121-3	CH	46.5	-4.3		49135	57
HKU(M)	4121-4	CH	46.5	-4.3		49135	57
HKU(M)	4121-5	CH	46.5	-4.3		49135	57
HKU(M)	4125-3	CH	46.5	-4.3		49135	57
HKU(M)	4125-4	CH	46.5	-4.3		49135	57
HKU(M)	4126-3	CH	46.5	-4.3		49135	57
HKU(M)	4127-4	CH	46.5	-4.3		49135	57
HKU(M)	4127-5	CH	46.5	-4.3		49135	57
HKU(M)	4127-6	CH	46.5	-4.3		49135	57
HKU(M)	4128-5	CH	46.5	-4.3		49135	57
HKU(M)	4128-6	CH	46.5	-4.3		49135	57
HKU(M)	4128-7	CH	46.5	-4.3		49135	57
HKU(M)	4128-8	CH	46.5	-4.3		49135	57
HKU(M)	4128-9	CH	46.5	-4.3		49135	57
HKU(M)	4129	CH	46.5	-4.3		49135	57
HKU(M)	4131-5	CH	46.5	-4.3		49135	57
HKU(M)	4133-3	CH	46.5	-4.3		49135	57
HKU(M)	4136-3	CH	46.5	-4.3		49135	57
HKU(M)	4140-4	CH	46.5	-4.3		49135	57
HKU(M)	4141-3	CH	46.5	-4.3		49135	57
HKU(M)	4141-4	CH	46.5	-4.3		49135	57
HKU(M)	4142-1	CH	46.5	-4.3		49135	57
HKU(M)	4142-2	CH	46.5	-4.3		49135	57
HKU(M)	4143-2	CH	46.5	-4.3		49135	57
HKU(M)	4143-3	CH	46.5	-4.3		49135	57
HKU(M)	4146	CH	46.5	-4.3		49135	57
HKU(M)	4147-2	CH	46.5	-4.3		49135	57
HKU(M)	4148	CH	46.5	-4.3		49135	57
HKU(M)	4151	CH	46.5	-4.3		49135	57
HKU(M)	4153-2	CH	46.5	-4.3		49135	57
HKU(M)	4153-3	CH	46.5	-4.3		49135	57
HKU(M)	4156-3	CH	46.5	-4.3		49135	57
HKU(M)	4156-4	CH	46.5	-4.3		49135	57
HKU(M)	4157-1	CH	46.5	-4.3		49135	57
HKU(M)	4157-2	CH	46.5	-4.3		49135	57
HKU(M)	4157-3	CH	46.5	-4.3		49135	57
HKU(M)	4158-2	CH	46.5	-4.3		49135	57
HKU(M)	4158-3	CH	46.5	-4.3		49135	57
HKU(M)	4161-3	CH	46.5	-4.3		49135	57
HKU(M)	4161-4	CH	46.5	-4.3		49135	57
HKU(M)	4162-3	CH	46.5	-4.3		49135	57
HKU(M)	4162-4	CH	46.5	-4.3		49135	57
HKU(M)	4163-4	CH	46.5	-4.3		49135	57
HKU(M)	4163-5	CH	46.5	-4.3		49135	57
HKU(M)	4163-6	CH	46.5	-4.3		49135	57
HKU(M)	4163-7	CH	46.5	-4.3		49135	57
HKU(M)	4163-8	CH	46.5	-4.3		49135	57
HKU(M)	4164-3	CH	46.5	-4.3		49135	57
HKU(M)	4165-2	CH	46.5	-4.3		49135	57
HKU(M)	4166-3	CH	46.5	-4.3		49135	57
HKU(M)	4166-4	CH	46.5	-4.3		49135	57
HKU(M)	4166-5	CH	46.5	-4.3		49135	57
HKU(M)	4166-6	CH	46.5	-4.3		49135	57
HKU(M)	4166-7	CH	46.5	-4.3		49135	57
HKU(M)	4167	CH	46.5	-4.3		49135	57
HKU(M)	4168-3	CH	46.5	-4.3		49135	57
HKU(M)	4168-4	CH	46.5	-4.3		49135	57
HKU(M)	4170-4	CH	46.5	-4.3		49135	57
HKU(M)	4170-5	CH	46.5	-4.3		49135	57
HKU(M)	4172-4	CH	46.5	-4.3		49135	57
HKU(M)	4172-5	CH	46.5	-4.3		49135	57
HKU(M)	4172-6	CH	46.5	-4.3		49135	57
HKU(M)	4172-7	CH	46.5	-4.3		49135	57
HKU(M)	4173-1	CH	46.5	-4.3		49135	57
HKU(M)	4173-2	CH	46.5	-4.3		49135	57
HKU(M)	4173-3	CH	46.5	-4.3		49135	57
HKU(M)	4174-2	CH	46.5	-4.3		49135	57
HKU(M)	4175	CH	46.5	-4.3		49135	57
HKU(M)	4176-2	CH	46.5	-4.3		49135	57
HKU(M)	4176-3	CH	46.5	-4.3		49135	57
HKU(M)	4176-4	CH	46.5	-4.3		49135	57
HKU(M)	4176-5	CH	46.5	-4.3		49135	57
HKU(M)	4178-1	CH	46.5	-4.3		49135	57
HKU(M)	4178-2	CH	46.5	-4.3		49135	57
HKU(M)	4179-2	CH	46.5	-4.3		49135	57
HKU(M)	4180-2	CH	46.5	-4.3		49135	57
HKU(M)	4181-3	CH	46.5	-4.3		49135	57
HKU(M)	4182-3	CH	46.5	-4.3		49135	57
HKU(M)	4182-4	CH	46.5	-4.3		49135	57
HKU(M)	4183-3	CH	46.5	-4.3		49135	57
HKU(M)	4185-1	CH	46.5	-4.3		49135	57
HKU(M)	4185-2	CH	46.5	-4.3		49135	57
HKU(M)	4185-3	CH	46.5	-4.3		49135	57
HKU(M)	4185-4	CH	46.5	-4.3		49135	57
HKU(M)	4185-5	CH	46.5	-4.3		49135	57
HKU(M)	4186-2	CH	46.5	-4.3		49135	57
HKU(M)	4187-2	CH	46.5	-4.3		49135	57
HKU(M)	4187-3	CH	46.5	-4.3		49135	57
HKU(M)	4188-4	CH	46.5	-4.3		49135	57
HKU(M)	4188-5	CH	46.5	-4.3		49135	57
HKU(M)	4189-3	CH	46.5	-4.3		49135	57
HKU(M)	4189-4	CH	46.5	-4.3		49135	57
HKU(M)	4190-2	CH	46.5	-4.3		49135	57
HKU(M)	4191	CH	46.5	-4.3		49135	57
HKU(M)	4192-6	CH	46.5	-4.3		49135	57
HKU(M)	4192-7	CH	46.5	-4.3		49135	57
HKU(M)	4194-2	CN	26.6	106.7		42046	67
HKU(M)	4195	CN	26.6	106.7		42046	67
HKU(M)	4196-1	CN	26.6	106.7		42046	67
HKU(M)	4196-2	CN	26.6	106.7		42046	67
HKU(M)	4197-1	CN	26.6	106.7		42046	67
HKU(M)	4197-2	CN	26.6	106.7		42046	67
HKU(M)	4197-3	CN	26.6	106.7		42046	67
HKU(M)	4198-1	CN	26.6	106.7		42046	67
HKU(M)	4198-2	CN	26.6	106.7		42046	67
HKU(M)	4201	CN	26.6	106.7		42046	67
HKU(M)	4205	CN	26.6	106.7		42046	67
HKU(M)	4206-2	CN	26.6	106.7		42046	67
HKU(M)	4206-3	CN	26.6	106.7		42046	67
HKU(M)	4206-4	CN	26.6	106.7		42046	67
HKU(M)	4207	CN	26.6	106.7		42046	67
HKU(M)	4208-3	CN	26.6	106.7		42046	67
HKU(M)	4208-4	CN	26.6	106.7		42046	67
HKU(M)	4208-5	CN	26.6	106.7		42046	67
HKU(M)	4209-1	CN	26.6	106.7		42046	67
HKU(M)	4209-2	CN	26.6	106.7		42046	67
HKU(M)	4209-3	CN	26.6	106.7		42046	67
HKU(M)	4210-1	CN	26.6	106.7		42046	67
HKU(M)	4210-2	CN	26.6	106.7		42046	67
HKU(M)	4210-3	CN	26.6	106.7		42046	67
HKU(M)	4211	CN	26.6	106.7		42046	67
HKU(M)	4212-1	CN	26.6	106.7		42046	67
HKU(M)	4212-2	CN	26.6	106.7		42046	67
HKU(M)	4213	CN	26.6	106.7		42046	67
HKU(M)	4214	CN	26.6	106.7		42046	67
HKU(M)	4215	CN	26.6	106.7		42046	67
HKU(M)	4216	AU	-17.9	146.5		26246	15
HKU(M)	4220-3	HK	22.3	114.3		40614	33
HKU(M)	4221-2	HK	22.3	114.3		40614	33
HKU(M)	4222	HK	22.3	114.3		40614	33
HKU(M)	4223-3	MY	5.4	100.4		34480	44
HKU(M)	4224-3	MY	5.4	100.4		34480	44
HKU(M)	4226-2	MY	5.4	100.4		34480	44
HKU(M)	4227	SC	4.6	55.5		34075	65
HKU(M)	4228-2	SC	4.6	55.5		34075	65
HKU(M)	4229-4	SC	4.6	55.5		34075	65
HKU(M)	4232	SC	4.6	55.5		34075	65
HKU(M)	4235-2	SC	4.6	55.5		34075	65
HKU(M)	4235-3	SC	4.6	55.5		34075	65
HKU(M)	4236-2	SC	4.6	55.5		34075	65
HKU(M)	4236-3	SC	4.6	55.5		34075	65
HKU(M)	4236-4	LK	6.9	79.9		34819	99
HKU(M)	4237	SC	4.6	55.5		34075	65
HKU(M)	4238	SC	4.6	55.5		34075	65
HKU(M)	4239	SC	4.6	55.5		34075	65
HKU(M)	4240-1	SC	4.6	55.5		34075	65
HKU(M)	4240-2	SC	4.6	55.5		34075	65
HKU(M)	4241-1	SC	4.6	55.5		34075	65
HKU(M)	4241-2	SC	4.6	55.5		34075	65
HKU(M)	4243	SC	4.6	55.5		34075	65
HKU(M)	4244-2	SC	4.6	55.5		34075	65
HKU(M)	4245-2	SC	4.6	55.5		34075	65
HKU(M)	4245-3	SC	4.6	55.5		34075	65
HKU(M)	4247	SC	4.6	55.5		34075	65
HKU(M)	4249-2	SC	4.6	55.5		34075	65
HKU(M)	4250-5	SC	4.6	55.5		34075	65
HKU(M)	4250-6	SC	4.6	55.5		34075	65
HKU(M)	4250-7	SC	4.6	55.5		34075	65
HKU(M)	4250-8	SC	4.6	55.5		34075	65
HKU(M)	4251-5	SC	4.6	55.5		34075	65
HKU(M)	4251-6	SC	4.6	55.5		34075	65
HKU(M)	4252-2	SC	4.6	55.5		34075	65
HKU(M)	4257-2	SC	4.6	55.5		34075	65
HKU(M)	4257-3	SC	4.6	55.5		34075	65
HKU(M)	4258-1	SC	4.6	55.5		34075	65
HKU(M)	4258-2	SC	4.6	55.5		34075	65
HKU(M)	4260	SC	4.6	55.5		34075	65
HKU(M)	4261	SC	4.6	55.5		34075	65
HKU(M)	4262-1	LK	6.9	79.9		34819	99
HKU(M)	4262-2	LK	6.9	79.9		34819	99
HKU(M)	4263-2	LK	6.9	79.9		34819	99
HKU(M)	4263-3	LK	6.9	79.9		34819	99
HKU(M)	4265-3	LK	6.9	79.9		34819	99
HKU(M)	4265-4	LK	6.9	79.9		34819	99
HKU(M)	4267-2	LK	6.9	79.9		34819	99
HKU(M)	4267-3	LK	6.9	79.9		34819	99
HKU(M)	4268-2	LK	6.9	79.9		34819	99
HKU(M)	4268-3	LK	6.9	79.9		34819	99
HKU(M)	4269-2	LK	6.9	79.9		34819	99
HKU(M)	4270-2	LK	6.9	79.9		34819	99
HKU(M)	4271	LK	6.9	79.9		34819	99
HKU(M)	4276	AU	-16.9	145.7		26605	17
HKU(M)	4277-2	AU	-16.9	145.7		26605	17
HKU(M)	4282	AU	-16.9	145.7		26605	17
HKU(M)	4283-2	AU	-16.9	145.7		26605	17
HKU(M)	4285-2	AU	-16.9	145.7		26605	17
HKU(M)	4286	AU	-16.9	145.7		26605	17
HKU(M)	4289	AU	-16.9	145.7		26605	17
HKU(M)	4291-2	AU	-16.9	145.7		26605	17
HKU(M)	4292-3	AU	-16.1	145.3		26605	93
HKU(M)	4293-3	AU	-16.1	145.3		26605	93
HKU(M)	4293-4	AU	-16.1	145.3		26605	93
HKU(M)	4296	AU	-16.1	145.3		26605	93
HKU(M)	4298	AU	-16.1	145.3		26605	93
HKU(M)	4300	AU	-16.1	145.3		26605	93
HKU(M)	4301-1	AU	-16.1	145.3		26605	93
HKU(M)	4301-2	AU	-16.1	145.3		26605	93
HKU(M)	4308-1	AU	-16.1	145.3		26605	93
HKU(M)	4308-2	AU	-16.1	145.3		26605	93
HKU(M)	4311	AU	-16.1	145.3		26605	93
HKU(M)	4316-2	AU	-16.9	145.7		26605	17
HKU(M)	4317-2	AU	-16.9	145.7		26605	17
HKU(M)	4320	AU	-16.9	145.7		26605	17
HKU(M)	4321	AU	-16.9	145.7		26605	17
HKU(M)	4322-1	AU	-16.9	145.7		26605	17
HKU(M)	4322-2	AU	-16.9	145.7		26605	17
HKU(M)	4323	AU	-16.9	145.7		26605	17
HKU(M)	4324-2	AU	-16.9	145.7		26605	17
HKU(M)	4326-1	AU	-16.9	145.7		26605	17
HKU(M)	4326-2	AU	-16.9	145.7		26605	17
HKU(M)	4327	AU	-16.9	145.7		26605	17
HKU(M)	4328	AU	-16.9	145.7		26605	17
HKU(M)	4336-2	AU	-16.1	145.3		26605	93
HKU(M)	4337-1	AU	-17.9	146.5		26246	15
HKU(M)	4337-2	AU	-17.9	146.5		26246	15
HKU(M)	4338	AU	-16.9	146		26606	10
HKU(M)	4339-1	AU	-17.9	146.5		26246	15
HKU(M)	4339-2	AU	-17.9	146.5		26246	15
HKU(M)	4339-3	AU	-17.9	146.5		26246	15
HKU(M)	4344-4	MY	2.6	102.6		33402	66
HKU(M)	4344-5	MY	2.6	102.6		33402	66
HKU(M)	4344-6	MY	2.6	102.6		33402	66
HKU(M)	4344-7	MY	2.6	102.6		33402	66
HKU(M)	4348	MY	2.6	102.6		33402	66
HKU(M)	4350-1	MY	2.6	102.6		33402	66
HKU(M)	4350-2	MY	2.6	102.6		33402	66
HKU(M)	4353	MY	5.4	100.4		34480	44
HKU(M)	4354	MY	5.4	100.4		34480	44
HKU(M)	4355	MY	5.4	100.4		34480	44
HKU(M)	4356-2	MY	5.4	100.4		34480	44
HKU(M)	4357	MY	5.4	100.4		34480	44
HKU(M)	4358	SG	1.3	103.8		33043	38
HKU(M)	4360-2	MY	2.2	102.2		33402	22
HKU(M)	4360-3	MY	2.2	102.2		33402	22
HKU(M)	4367-1	MY	2.2	102.2		33402	22
HKU(M)	4367-2	MY	2.2	102.2		33402	22
HKU(M)	4368-1	MY	4.9	100.7		34120	97
HKU(M)	4368-2	MY	4.9	100.7		34120	97
HKU(M)	4369-3	MY	4.9	100.7		34120	97
HKU(M)	4370-1	MY	4.9	100.7		34120	97
HKU(M)	4370-2	MY	4.9	100.7		34120	97
HKU(M)	16496	CN	26.6	106.7		42046	67
HKU(M)	1120	ID	-0.8	134		32354	20
HKU(M)	1920	MY	5.4	100.6		34480	46
HKU(M)	1392	PG	-9	141.3		29481	3
HKU(M)	5243-2	HK	22.4	114.1		40614	41
HKU(M)	5224-2	HK	22.4	114.1		40614	41
HKU(M)	361B(b)	AU	-16.8	145.5		26605	25
HKU(M)	2881	MY					
HKU(M)	2923	BN	4.7	115		34135	70
HKU(M)	2247	AU	-16.1	145.3		26605	93
HKU(M)	2993	AU	-16.9	145.6		26605	16
HKU(M)	1707	BN	4.7	115		34135	70
HKU(M)	3348	EC	0	-76.2		32503	8
