ipt:coreid	ipt:guid	ipt:link	ipt:modified	Family	InstitutionCode	InfraspecificEpithet	Remarks	Collector	Kingdom	Locality	Genus	InfraspecificRank	BasisOfRecord	Phylum	MinimumElevationInMeters	SpecificEpithet	Class	ScientificName	Country	EarliestDateCollected	NomenclaturalCode	CatalogNumber	AuthorYearOfScientificName	StateProvince	Order	Continent	CollectionCode
7862	2d96447f-88dc-43c5-a047-e5ddc58e8903	http://localhost:8080/data/1/2d96447f-88dc-43c5-a047-e5ddc58e8903/detail.html	Thu Sep 25 01:07:13 CEST 2008	Gentianaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	Gentianella		PreservedSpecimen	Magnoliophyta	2700	holosteoides		Gentianella holosteoides (N.M.Pritchard) Greuter	TR	1999-07-28 00:00:00.0	ICBN	879	(N.M.Pritchard) Greuter	Nigde	Gentianales	Asia	B
7863	ebaffc6c-15cd-4877-8fec-2b7ac6eff378	http://localhost:8080/data/1/ebaffc6c-15cd-4877-8fec-2b7ac6eff378/detail.html	Thu Sep 25 01:07:13 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m	Teucrium		PreservedSpecimen	Magnoliophyta	1950	polium s.l.		Teucrium polium s.l. L.	TR	1999-06-21 00:00:00.0	ICBN	88	L.	Mugla	Lamiales	Asia	B
7864	92a63f43-300b-43e9-8fde-c768c09aa465	http://localhost:8080/data/1/92a63f43-300b-43e9-8fde-c768c09aa465/detail.html	Thu Sep 25 01:07:13 CEST 2008	unbekannt	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	noch unbestimmt !!!		PreservedSpecimen		2700			noch unbestimmt !!!	TR	1999-07-28 00:00:00.0	ICBN	880		Nigde		Asia	B
7865	6619d12d-f085-477c-acc4-986e10ba0261	http://localhost:8080/data/1/6619d12d-f085-477c-acc4-986e10ba0261/detail.html	Thu Sep 25 01:07:13 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	Sesleria		PreservedSpecimen	Magnoliophyta	2700	phleoides		Sesleria phleoides Steven ex R.Roem. & Schultes	TR	1999-07-28 00:00:00.0	ICBN	881	Steven ex R.Roem. & Schultes	Nigde	Cyperales	Asia	B
7866	e3890ed4-20a7-4232-8330-279294bb53db	http://localhost:8080/data/1/e3890ed4-20a7-4232-8330-279294bb53db/detail.html	Thu Sep 25 01:07:13 CEST 2008	Poaceae	BGBM	fallax		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	Poa	Subspecies	PreservedSpecimen	Magnoliophyta	2700	alpina		Poa alpina subsp. fallax F.Herm.	TR	1999-07-28 00:00:00.0	ICBN	882	F.Herm.	Nigde	Cyperales	Asia	B
7867	b2e31122-7a8f-4a7a-86aa-c3b2f2643bc2	http://localhost:8080/data/1/b2e31122-7a8f-4a7a-86aa-c3b2f2643bc2/detail.html	Thu Sep 25 01:07:13 CEST 2008	Plumbaginaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	Acantholimon		PreservedSpecimen	Magnoliophyta	2700	lycaonicum		Acantholimon lycaonicum Boiss. & Heldr.	TR	1999-07-28 00:00:00.0	ICBN	883	Boiss. & Heldr.	Nigde	Plumbaginales	Asia	B
7868	b1c5f23b-01bb-44d1-9a1d-3a90d46f6e2c	http://localhost:8080/data/1/b1c5f23b-01bb-44d1-9a1d-3a90d46f6e2c/detail.html	Thu Sep 25 01:07:13 CEST 2008	Lamiaceae	BGBM	glareosa		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	Ajuga	Subspecies	PreservedSpecimen	Magnoliophyta	2700	chamaepitys		Ajuga chamaepitys subsp. glareosa P.H. Davis	TR	1999-07-28 00:00:00.0	ICBN	884	P.H. Davis	Nigde	Lamiales	Asia	B
7869	db841a11-041a-496a-a70e-cf215bfff0f6	http://localhost:8080/data/1/db841a11-041a-496a-a70e-cf215bfff0f6/detail.html	Thu Sep 25 01:07:13 CEST 2008	Dipsacaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2760m	Scabiosa		PreservedSpecimen	Magnoliophyta	2760	ochroleuca		Scabiosa ochroleuca L.	TR	1999-07-28 00:00:00.0	ICBN	885	L.	Nigde	Dipsacales	Asia	B
7870	c7993fb3-7327-4941-a2a7-4da91e28703c	http://localhost:8080/data/1/c7993fb3-7327-4941-a2a7-4da91e28703c/detail.html	Thu Sep 25 01:07:13 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	Arenaria	Variety	PreservedSpecimen	Magnoliophyta	2700	ledebouriana		Arenaria ledebouriana var. ledebouriana	TR	1999-07-28 00:00:00.0	ICBN	886		Nigde	Caryophyllales	Asia	B
7871	41c3505b-3b95-4478-8198-e542e1b2a5ca	http://localhost:8080/data/1/41c3505b-3b95-4478-8198-e542e1b2a5ca/detail.html	Thu Sep 25 01:07:13 CEST 2008	Ranunculaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	Ranunculus	Variety	PreservedSpecimen	Magnoliophyta	2700	demissus		Ranunculus demissus var. major Boiss.	TR	1999-07-28 00:00:00.0	ICBN	887	Boiss.	Nigde	Ranunculales	Asia	B
7872	b9eb7709-daef-4b54-abb3-259959dd9340	http://localhost:8080/data/1/b9eb7709-daef-4b54-abb3-259959dd9340/detail.html	Thu Sep 25 01:07:13 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	Taraxacum		PreservedSpecimen	Magnoliophyta	2700	sintenisii		Taraxacum sintenisii Dahlst.	TR	1999-07-28 00:00:00.0	ICBN	888	Dahlst.	Nigde	Asterales	Asia	B
7873	4773301e-a2a6-440f-9df1-d2f645323601	http://localhost:8080/data/1/4773301e-a2a6-440f-9df1-d2f645323601/detail.html	Thu Sep 25 01:07:13 CEST 2008	Fabaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	Astragalus		PreservedSpecimen	Magnoliophyta	2700	depressus		Astragalus depressus L.	TR	1999-07-28 00:00:00.0	ICBN	889	L.	Nigde	Fabales	Asia	B
7874	e296c699-2212-41de-bd79-96c3aac66d86	http://localhost:8080/data/1/e296c699-2212-41de-bd79-96c3aac66d86/detail.html	Thu Sep 25 01:07:13 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, ascent from Çirali to the Ciçekbaba Tepesi, 2150m	Scilla		PreservedSpecimen	Magnoliophyta	2150	pleiophylla		Scilla pleiophylla Speta	TR	1999-06-21 00:00:00.0	ICBN	89	Speta	Mugla	Liliales	Asia	B
7875	0989c5cd-87fb-425a-9b89-7b36d5b40f34	http://localhost:8080/data/1/0989c5cd-87fb-425a-9b89-7b36d5b40f34/detail.html	Thu Sep 25 01:07:13 CEST 2008	Rosaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	Alchemilla		PreservedSpecimen	Magnoliophyta	2700	paracompactilis		Alchemilla paracompactilis Ponert	TR	1999-07-28 00:00:00.0	ICBN	890	Ponert	Nigde	Rosales	Asia	B
7876	87acdc56-1cf6-4cb3-ba95-034bfb3dd193	http://localhost:8080/data/1/87acdc56-1cf6-4cb3-ba95-034bfb3dd193/detail.html	Thu Sep 25 01:07:13 CEST 2008	Rubiaceae	BGBM	grandiflora		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	Asperula	Subspecies	PreservedSpecimen	Magnoliophyta	2700	stricta		Asperula stricta subsp. grandiflora Schönb.-Tem.	TR	1999-07-28 00:00:00.0	ICBN	891	Schönb.-Tem.	Nigde	Rubiales	Asia	B
7877	1c7a087b-a982-40ea-9803-ebfd5eb3679c	http://localhost:8080/data/1/1c7a087b-a982-40ea-9803-ebfd5eb3679c/detail.html	Thu Sep 25 01:07:13 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	Scorzonera	Variety	PreservedSpecimen	Magnoliophyta	2700	cana		Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.	TR	1999-07-28 00:00:00.0	ICBN	892	(Boiss.) D.F.Chamb.	Nigde	Asterales	Asia	B
7878	267d1a19-e4c3-4b38-90e1-930b77d1abf8	http://localhost:8080/data/1/267d1a19-e4c3-4b38-90e1-930b77d1abf8/detail.html	Thu Sep 25 01:07:13 CEST 2008	Hypericaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	Hypericum		PreservedSpecimen	Magnoliophyta	2700	linarioides		Hypericum linarioides Bosse	TR	1999-07-28 00:00:00.0	ICBN	893	Bosse	Nigde	Malpighiales	Asia	B
7879	97dc1b9b-4f54-426e-9221-03ded7beea40	http://localhost:8080/data/1/97dc1b9b-4f54-426e-9221-03ded7beea40/detail.html	Thu Sep 25 01:07:13 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m	Minuartia	Variety	PreservedSpecimen	Magnoliophyta	2700	erythrosepala		Minuartia erythrosepala var. erythrosepala	TR	1999-07-28 00:00:00.0	ICBN	894		Nigde	Caryophyllales	Asia	B
7880	c58a6687-b376-4064-b164-34d3c42f7f5d	http://localhost:8080/data/1/c58a6687-b376-4064-b164-34d3c42f7f5d/detail.html	Thu Sep 25 01:07:13 CEST 2008	Caryophyllaceae	BGBM	umbellulifera		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Minuartia	Variety	PreservedSpecimen	Magnoliophyta	2750	umbellulifera		Minuartia umbellulifera var. umbellulifera	TR	1999-07-28 00:00:00.0	ICBN	895		Nigde	Caryophyllales	Asia	B
7881	f1de347d-a488-458b-ba1f-d2006c7858e0	http://localhost:8080/data/1/f1de347d-a488-458b-ba1f-d2006c7858e0/detail.html	Thu Sep 25 01:07:14 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Silene		PreservedSpecimen	Magnoliophyta	2750	odontopetala		Silene odontopetala Fenzl	TR	1999-07-28 00:00:00.0	ICBN	896	Fenzl	Nigde	Caryophyllales	Asia	B
7882	24411121-36c3-42e8-b99a-569c76d6dbe4	http://localhost:8080/data/1/24411121-36c3-42e8-b99a-569c76d6dbe4/detail.html	Thu Sep 25 01:07:14 CEST 2008	Linaceae	BGBM	pseudoanatolicum		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Linum	Subspecies	PreservedSpecimen	Magnoliophyta	2750	hirsutum		Linum hirsutum subsp. pseudoanatolicum P.H. Davis	TR	1999-07-28 00:00:00.0	ICBN	897	P.H. Davis	Nigde	Linales	Asia	B
7883	b95f24c4-7a2c-41ca-bbe3-f3482e80a891	http://localhost:8080/data/1/b95f24c4-7a2c-41ca-bbe3-f3482e80a891/detail.html	Thu Sep 25 01:07:14 CEST 2008	Lamiaceae	BGBM	citrina		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Stachys	Subspecies	PreservedSpecimen	Magnoliophyta	2750	citrina		Stachys citrina subsp. citrina	TR	1999-07-28 00:00:00.0	ICBN	898		Nigde	Lamiales	Asia	B
7884	2ec99c30-355e-4733-af09-c8856b0019ce	http://localhost:8080/data/1/2ec99c30-355e-4733-af09-c8856b0019ce/detail.html	Thu Sep 25 01:07:14 CEST 2008	Apiaceae	BGBM	microcarpum		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Bunium	Subspecies	PreservedSpecimen	Magnoliophyta	2750	microcarpum		Bunium microcarpum subsp. microcarpum	TR	1999-07-28 00:00:00.0	ICBN	899		Nigde	Apiales	Asia	B
7885	94fc026e-4821-4cd9-abad-b8e5448efb7b	http://localhost:8080/data/1/94fc026e-4821-4cd9-abad-b8e5448efb7b/detail.html	Thu Sep 25 01:07:14 CEST 2008	unbekannt	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, 740m	noch unbestimmt !!!		PreservedSpecimen		740			noch unbestimmt !!!	TR	1999-06-19 00:00:00.0	ICBN	9		Mugla		Asia	B
7886	a584eee0-28d4-4eb9-b99f-b7d18781f7a7	http://localhost:8080/data/1/a584eee0-28d4-4eb9-b99f-b7d18781f7a7/detail.html	Thu Sep 25 01:07:14 CEST 2008	Lamiaceae	BGBM	chaubardii		Markus Döring	Plantae	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m	Thymus	Variety	PreservedSpecimen	Magnoliophyta	1950	longicaulis		Thymus longicaulis var. alternatus Jalas	TR	1999-06-21 00:00:00.0	ICBN	90	Jalas	Mugla	Lamiales	Asia	B
7887	6df85c56-2607-444e-8ba4-886c408f5b9d	http://localhost:8080/data/1/6df85c56-2607-444e-8ba4-886c408f5b9d/detail.html	Thu Sep 25 01:07:14 CEST 2008	Poaceae	BGBM	fallax		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Poa	Subspecies	PreservedSpecimen	Magnoliophyta	2750	alpina		Poa alpina subsp. fallax F.Herm.	TR	1999-07-28 00:00:00.0	ICBN	900	F.Herm.	Nigde	Cyperales	Asia	B
7888	6bdb6ee6-32e4-4aff-936a-1bf5f7b4d227	http://localhost:8080/data/1/6bdb6ee6-32e4-4aff-936a-1bf5f7b4d227/detail.html	Thu Sep 25 01:07:14 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Allium		PreservedSpecimen	Magnoliophyta	2750	tauricola		Allium tauricola Boiss.	TR	1999-07-28 00:00:00.0	ICBN	901	Boiss.	Nigde	Liliales	Asia	B
7889	8cb30275-95ec-4bdd-a25d-d561f7908cf0	http://localhost:8080/data/1/8cb30275-95ec-4bdd-a25d-d561f7908cf0/detail.html	Thu Sep 25 01:07:14 CEST 2008	Campanulaceae	BGBM	limonifolium		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Asyneuma	Subspecies	PreservedSpecimen	Magnoliophyta	2750	limonifolium		Asyneuma limonifolium subsp. limonifolium	TR	1999-07-28 00:00:00.0	ICBN	902		Nigde	Campanulales	Asia	B
7890	9360b7bb-d4b8-4cee-9229-14bb6af20c04	http://localhost:8080/data/1/9360b7bb-d4b8-4cee-9229-14bb6af20c04/detail.html	Thu Sep 25 01:07:14 CEST 2008	Poaceae	BGBM	epilosa		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Stipa	Subspecies	PreservedSpecimen	Magnoliophyta	2750	pulcherrima		Stipa pulcherrima subsp. epilosa (Martinovsky) Tzvelev.	TR	1999-07-28 00:00:00.0	ICBN	903	(Martinovsky) Tzvelev.	Nigde	Cyperales	Asia	B
7891	e1530527-7805-4935-93bc-df742ff25860	http://localhost:8080/data/1/e1530527-7805-4935-93bc-df742ff25860/detail.html	Thu Sep 25 01:07:14 CEST 2008	Linaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Linum		PreservedSpecimen	Magnoliophyta	2750	empetrifolium		Linum empetrifolium (Boiss.) P.H. Davis	TR	1999-07-28 00:00:00.0	ICBN	904	(Boiss.) P.H. Davis	Nigde	Linales	Asia	B
7892	a18bf4e6-6dcd-48d3-b3d7-11b522fcda59	http://localhost:8080/data/1/a18bf4e6-6dcd-48d3-b3d7-11b522fcda59/detail.html	Thu Sep 25 01:07:14 CEST 2008	Campanulaceae	BGBM	limonifolium		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Asyneuma	Subspecies	PreservedSpecimen	Magnoliophyta	2750	limonifolium		Asyneuma limonifolium subsp. limonifolium	TR	1999-07-28 00:00:00.0	ICBN	905		Nigde	Campanulales	Asia	B
7893	66cd8cf2-7910-4fea-a83c-9de131aed627	http://localhost:8080/data/1/66cd8cf2-7910-4fea-a83c-9de131aed627/detail.html	Thu Sep 25 01:07:14 CEST 2008	Brassicaceae	BGBM	elichrysifolium		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Anchonium	Subspecies	PreservedSpecimen	Magnoliophyta	2750	elichrysifolium		Anchonium elichrysifolium subsp. elichrysifolium	TR	1999-07-28 00:00:00.0	ICBN	906		Nigde	Capparales	Asia	B
7894	7c9cc423-4fb2-4d38-b54e-3c37419f3e5d	http://localhost:8080/data/1/7c9cc423-4fb2-4d38-b54e-3c37419f3e5d/detail.html	Thu Sep 25 01:07:14 CEST 2008	Ranunculaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Ranunculus	Variety	PreservedSpecimen	Magnoliophyta	2750	demissus		Ranunculus demissus var. major Boiss.	TR	1999-07-28 00:00:00.0	ICBN	907	Boiss.	Nigde	Ranunculales	Asia	B
7895	81f8beed-35e7-4cac-8f8b-ebf14027c7b2	http://localhost:8080/data/1/81f8beed-35e7-4cac-8f8b-ebf14027c7b2/detail.html	Thu Sep 25 01:07:14 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2760m	Scorzonera	Variety	PreservedSpecimen	Magnoliophyta	2760	cana		Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.	TR	1999-07-28 00:00:00.0	ICBN	908	(Boiss.) D.F.Chamb.	Nigde	Asterales	Asia	B
7896	bd1089cb-fade-4e18-8adf-7717b82d98b6	http://localhost:8080/data/1/bd1089cb-fade-4e18-8adf-7717b82d98b6/detail.html	Thu Sep 25 01:07:14 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2760m	Ornithogalum		PreservedSpecimen	Magnoliophyta	2760	comosum		Ornithogalum comosum L.	TR	1999-07-28 00:00:00.0	ICBN	909	L.	Nigde	Liliales	Asia	B
7897	8a9eabf0-0c9a-4c49-ab7d-cad178b675e6	http://localhost:8080/data/1/8a9eabf0-0c9a-4c49-ab7d-cad178b675e6/detail.html	Thu Sep 25 01:07:14 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m	Centaurea	Variety	PreservedSpecimen	Magnoliophyta	1950	reuterana		Centaurea reuterana var. reuterana	TR	1999-06-21 00:00:00.0	ICBN	91		Mugla	Asterales	Asia	B
7898	70505b55-47c9-426e-a7de-59b0ea4406e6	http://localhost:8080/data/1/70505b55-47c9-426e-a7de-59b0ea4406e6/detail.html	Thu Sep 25 01:07:14 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Elytrigia		PreservedSpecimen	Magnoliophyta	2360	spec.		Elytrigia spec.	TR	1999-07-29 00:00:00.0	ICBN	910		Nigde	Cyperales	Asia	B
7899	2255fad5-7092-445d-968b-a9103af9b4f4	http://localhost:8080/data/1/2255fad5-7092-445d-968b-a9103af9b4f4/detail.html	Thu Sep 25 01:07:14 CEST 2008	Poaceae	BGBM	tomentellus		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Bromus	Subspecies	PreservedSpecimen	Magnoliophyta	2360	tomentellus		Bromus tomentellus subsp. tomentellus	TR	1999-07-29 00:00:00.0	ICBN	911		Nigde	Cyperales	Asia	B
7900	a76024e6-b160-4379-92b4-4ea45b48615c	http://localhost:8080/data/1/a76024e6-b160-4379-92b4-4ea45b48615c/detail.html	Thu Sep 25 01:07:14 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Festuca		PreservedSpecimen	Magnoliophyta	2360	valesiaca		Festuca valesiaca Schleicher ex Gaudin	TR	1999-07-29 00:00:00.0	ICBN	912	Schleicher ex Gaudin	Nigde	Cyperales	Asia	B
7901	b6d87739-0f18-4c8b-940b-93134439c800	http://localhost:8080/data/1/b6d87739-0f18-4c8b-940b-93134439c800/detail.html	Thu Sep 25 01:07:14 CEST 2008	Lamiaceae	BGBM	globosum		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Marrubium	Subspecies	PreservedSpecimen	Magnoliophyta	2360	globosum		Marrubium globosum subsp. globosum	TR	1999-07-29 00:00:00.0	ICBN	913		Nigde	Lamiales	Asia	B
7902	9c39f8e7-eaa4-44be-af7a-4b425eb89844	http://localhost:8080/data/1/9c39f8e7-eaa4-44be-af7a-4b425eb89844/detail.html	Thu Sep 25 01:07:14 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Phlomis		PreservedSpecimen	Magnoliophyta	2360	capitata		Phlomis capitata Boiss.	TR	1999-07-29 00:00:00.0	ICBN	914	Boiss.	Nigde	Lamiales	Asia	B
7903	e4593cf4-ed37-435a-a3f2-064004d253a2	http://localhost:8080/data/1/e4593cf4-ed37-435a-a3f2-064004d253a2/detail.html	Thu Sep 25 01:07:14 CEST 2008	Boraginaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Onosma		PreservedSpecimen	Magnoliophyta	2360	aucheriana		Onosma aucheriana DC.	TR	1999-07-29 00:00:00.0	ICBN	915	DC.	Nigde	Lamiales	Asia	B
7904	77aa04c2-377e-42be-8a0d-0574a649a6e0	http://localhost:8080/data/1/77aa04c2-377e-42be-8a0d-0574a649a6e0/detail.html	Thu Sep 25 01:07:14 CEST 2008	Fabaceae	BGBM	cadmea		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Onobrychis	Subspecies	PreservedSpecimen	Magnoliophyta	2360	montana		Onobrychis montana subsp. cadmea (Boiss.) P.W. Ball	TR	1999-07-29 00:00:00.0	ICBN	916	(Boiss.) P.W. Ball	Nigde	Fabales	Asia	B
7905	743a428e-2769-4eb0-9899-d571b8adf58a	http://localhost:8080/data/1/743a428e-2769-4eb0-9899-d571b8adf58a/detail.html	Thu Sep 25 01:07:14 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Achillea		PreservedSpecimen	Magnoliophyta	2360	biebersteinii		Achillea biebersteinii Afan.	TR	1999-07-29 00:00:00.0	ICBN	917	Afan.	Nigde	Asterales	Asia	B
7906	aeaa67e3-1718-4f19-83e8-e418fed80e1a	http://localhost:8080/data/1/aeaa67e3-1718-4f19-83e8-e418fed80e1a/detail.html	Thu Sep 25 01:07:14 CEST 2008	Rubiaceae	BGBM	verum		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Galium	Subspecies	PreservedSpecimen	Magnoliophyta	2360	verum		Galium verum subsp. verum	TR	1999-07-29 00:00:00.0	ICBN	918		Nigde	Rubiales	Asia	B
7907	91b1f150-5471-4be1-a4a6-2f9945f99a01	http://localhost:8080/data/1/91b1f150-5471-4be1-a4a6-2f9945f99a01/detail.html	Thu Sep 25 01:07:14 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Hieracium		PreservedSpecimen	Magnoliophyta	2360	pilosella		Hieracium pilosella L.	TR	1999-07-29 00:00:00.0	ICBN	919	L.	Nigde	Asterales	Asia	B
7908	290269aa-7d9c-4724-8847-aa781f1d0140	http://localhost:8080/data/1/290269aa-7d9c-4724-8847-aa781f1d0140/detail.html	Thu Sep 25 01:07:14 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°36´82´´, 2080m	Hieracium		PreservedSpecimen	Magnoliophyta	2080	pilosella		Hieracium pilosella L.	TR	1999-07-30 00:00:00.0	ICBN	919x93	L.	Nigde	Asterales	Asia	B
7909	30986d72-53bb-4a01-b353-3b56b68d18f0	http://localhost:8080/data/1/30986d72-53bb-4a01-b353-3b56b68d18f0/detail.html	Thu Sep 25 01:07:14 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m	Alyssum		PreservedSpecimen	Magnoliophyta	1950	masmenaeum		Alyssum masmenaeum Boiss.	TR	1999-06-21 00:00:00.0	ICBN	92	Boiss.	Mugla	Capparales	Asia	B
